crashid,location,severity_rating5,intersection,alcohol_involved,hazmat_involved,hs_collision_type,crash_type,road_sys_code,road_horiz_align_code,road_grade_code,road_surf_code,surf_cond_code,light_cond_code,environ_cond_code,road_median_code,temp_traffic_zone,posted_speed,first_harmful_event,flg_cell_in_use
12-05-2017-D010-2017-00652A,MIDDLESEX-EDISON TWP,4,N,N,N,4,11,3,1,4,2,1,1,1,1,1,65,47,N
12-05-2017-B130-2017-02811A,MIDDLESEX-EDISON TWP,5,N,N,N,3,10,1,1,4,2,1,1,1,1,1,65,99,N
12-05-2017-17000586,MIDDLESEX-EDISON TWP,4,Y,N,N,2,3,5,1,4,2,1,1,1,5,1,40,26,N
12-05-2017-17069357,MIDDLESEX-EDISON TWP,4,Y,N,N,2,7,2,1,4,2,2,6,2,5,1,40,26,N
12-05-2017-17014799,MIDDLESEX-EDISON TWP,4,N,N,N,2,2,2,1,4,2,1,6,1,1,1,50,26,N
12-08-2017-17-174,MIDDLESEX-JAMESBURG BORO,4,N,Y,N,2,6,5,1,4,2,1,1,1,5,1,40,28,N
12-13-2017-17037328,MIDDLESEX-MONROE TWP,5,Y,N,N,1,13,5,1,4,2,1,7,1,2,1,45,22,N
12-13-2017-17031650,MIDDLESEX-MONROE TWP,4,Y,N,N,4,4,5,3,4,2,1,3,1,5,1,40,26,N
12-13-2017-17040493,MIDDLESEX-MONROE TWP,4,N,N,N,1,13,5,1,4,2,1,5,1,5,1,40,22,N
12-14-2017-17-70584,MIDDLESEX-NEW BRUNSWICK CITY,4,Y,N,N,2,3,7,1,4,2,1,6,1,4,1,25,,N
12-14-2017-17-78313,MIDDLESEX-NEW BRUNSWICK CITY,4,N,N,N,2,2,2,1,4,2,2,1,2,1,1,,,N
12-14-2017-17-74416,MIDDLESEX-NEW BRUNSWICK CITY,4,N,N,N,7,11,2,1,4,2,1,1,2,1,1,,,N
12-14-2017-17-36733,MIDDLESEX-NEW BRUNSWICK CITY,4,N,N,N,4,7,7,1,4,2,1,1,1,5,1,25,26,N
12-14-2017-17-81763,MIDDLESEX-NEW BRUNSWICK CITY,4,N,N,N,2,2,5,1,4,2,2,1,2,4,1,,,N
12-15-2017-17067221,MIDDLESEX-NORTH BRUNSWICK TWP,4,Y,Y,N,4,11,5,2,4,2,1,1,1,5,1,35,,N
12-15-2017-17059294,MIDDLESEX-NORTH BRUNSWICK TWP,4,N,N,N,4,1,2,1,4,2,1,2,1,1,1,55,26,N
12-15-2017-17072647,MIDDLESEX-NORTH BRUNSWICK TWP,5,N,N,N,1,13,2,1,4,2,1,5,1,4,1,45,22,N
12-15-2017-17065237,MIDDLESEX-NORTH BRUNSWICK TWP,5,N,Y,N,7,11,2,1,4,2,1,6,1,3,1,55,46,N
12-15-2017-17010501,MIDDLESEX-NORTH BRUNSWICK TWP,5,N,N,N,4,11,5,3,5,2,2,1,1,2,1,50,56,N
12-09-2017-17047192,MIDDLESEX-OLD BRIDGE TWP,4,N,Y,N,4,11,2,1,5,2,1,7,1,3,1,55,46,N
12-09-2017-17006029,MIDDLESEX-OLD BRIDGE TWP,4,N,N,N,2,4,5,1,8,2,1,1,1,5,1,50,26,N
12-09-2017-17044757,MIDDLESEX-OLD BRIDGE TWP,4,N,N,N,4,4,2,1,4,2,1,5,1,3,1,55,26,N
12-09-2017-E050-2017-00183A,MIDDLESEX-OLD BRIDGE TWP,5,N,N,N,3,1,3,1,4,2,1,1,1,1,1,65,26,N
12-09-2017-17036769,MIDDLESEX-OLD BRIDGE TWP,4,N,N,N,1,13,7,1,4,2,1,1,1,5,1,20,26,N
12-09-2017-17050335,MIDDLESEX-OLD BRIDGE TWP,5,N,N,N,4,11,2,1,4,2,3,5,3,3,1,55,52,N
12-09-2017-17046558,MIDDLESEX-OLD BRIDGE TWP,5,N,N,N,4,11,2,2,4,2,1,6,1,2,1,40,60,N
12-16-2017-B130-2017-04506A,MIDDLESEX-PERTH AMBOY CITY,4,N,N,N,2,6,3,1,4,2,1,6,1,1,1,65,26,N
12-16-2017-B130-2017-03111A,MIDDLESEX-PERTH AMBOY CITY,5,N,N,N,4,1,2,1,4,2,2,1,5,1,1,55,26,N
12-16-2017-17027486,MIDDLESEX-PERTH AMBOY CITY,5,Y,N,N,7,3,7,1,4,2,1,1,1,5,1,25,26,N
12-16-2017-B130-2017-01210A,MIDDLESEX-PERTH AMBOY CITY,4,N,N,N,4,11,3,2,6,1,1,6,1,1,1,55,56,N
12-16-2017-17069817,MIDDLESEX-PERTH AMBOY CITY,4,N,N,N,1,13,2,1,4,2,1,3,1,5,1,35,22,N
12-17-2017-17-40577,MIDDLESEX-PISCATAWAY TWP,4,Y,N,N,1,13,5,1,4,2,1,7,1,5,1,,22,N
12-17-2017-17-27044,MIDDLESEX-PISCATAWAY TWP,5,N,N,N,1,13,9,1,4,2,1,1,1,5,1,,22,N
12-17-2017-17-44503,MIDDLESEX-PISCATAWAY TWP,4,N,N,N,7,11,9,1,4,2,1,1,1,5,1,,22,N
12-17-2017-17-50856,MIDDLESEX-PISCATAWAY TWP,5,N,Y,N,4,4,5,1,4,2,1,4,1,5,1,40,26,N
12-17-2017-17-05890,MIDDLESEX-PISCATAWAY TWP,4,N,N,N,1,13,5,1,4,2,1,1,1,5,1,45,22,N
12-17-2017-17-35160,MIDDLESEX-PISCATAWAY TWP,5,N,N,N,4,4,7,3,4,2,1,1,1,5,1,45,26,N
12-17-2017-17-58118,MIDDLESEX-PISCATAWAY TWP,5,N,N,N,1,13,2,1,4,2,1,6,1,2,1,40,26,N
12-18-2017-17-03945,MIDDLESEX-PLAINSBORO TWP,4,Y,N,N,1,13,7,1,4,2,2,1,1,2,1,45,22,N
12-18-2017-17-10096,MIDDLESEX-PLAINSBORO TWP,4,Y,N,N,2,3,7,1,4,2,1,1,1,2,,45,26,N
12-18-2017-17-03596,MIDDLESEX-PLAINSBORO TWP,5,Y,N,N,7,11,2,3,5,2,2,1,1,1,,45,48,N
12-19-2017-17025399,MIDDLESEX-SAYREVILLE BORO,5,N,N,N,1,13,5,1,4,2,1,6,1,5,1,40,22,N
12-19-2017-17025463,MIDDLESEX-SAYREVILLE BORO,5,N,N,N,1,13,2,1,5,2,2,7,2,1,1,50,22,N
12-19-2017-17000045,MIDDLESEX-SAYREVILLE BORO,4,N,Y,N,2,4,2,1,,2,1,6,1,1,1,50,,N
12-19-2017-17018439,MIDDLESEX-SAYREVILLE BORO,4,N,N,N,7,11,2,1,4,2,2,1,2,1,1,50,47,N
12-19-2017-E050-2017-01006A,MIDDLESEX-SAYREVILLE BORO,4,N,N,N,2,1,3,1,4,2,2,1,2,1,1,55,26,N
12-19-2017-17023290,MIDDLESEX-SAYREVILLE BORO,4,N,N,N,7,11,7,1,,3,1,1,1,4,1,,56,N
12-19-2017-E050-2017-01766A,MIDDLESEX-SAYREVILLE BORO,5,N,N,N,1,13,3,1,4,2,1,7,1,1,1,55,22,N
12-19-2017-E050-2017-01904A,MIDDLESEX-SAYREVILLE BORO,5,N,Y,N,2,1,3,1,6,2,1,6,1,1,2,55,26,N
12-19-2017-17019083,MIDDLESEX-SAYREVILLE BORO,5,N,Y,N,1,13,7,2,5,2,1,3,1,4,1,35,22,N
12-19-2017-17011951,MIDDLESEX-SAYREVILLE BORO,4,N,N,N,7,11,5,,,2,1,1,1,5,,35,,N
12-19-2017-17009894,MIDDLESEX-SAYREVILLE BORO,4,N,N,N,4,4,5,2,5,2,1,1,1,5,1,35,26,N
12-20-2017-I-2017-003860,MIDDLESEX-SOUTH AMBOY CITY,5,N,N,N,7,4,2,1,4,2,1,7,,1,1,50,26,N
12-20-2017-I-2017-000548,MIDDLESEX-SOUTH AMBOY CITY,5,N,Y,N,5,14,7,1,4,2,2,6,2,2,1,25,21,N
12-21-2017-I-2017-060507,MIDDLESEX-SOUTH BRUNSWICK TWP,4,Y,N,N,7,3,7,1,4,2,1,2,1,5,1,35,26,N
12-21-2017-I-2017-049496,MIDDLESEX-SOUTH BRUNSWICK TWP,4,N,N,N,4,2,2,1,4,2,1,1,1,3,1,55,26,N
12-21-2017-I-2017-029159,MIDDLESEX-SOUTH BRUNSWICK TWP,5,Y,N,N,4,99,2,1,4,2,1,6,1,1,1,55,26,N
12-21-2017-I-2017-074032,MIDDLESEX-SOUTH BRUNSWICK TWP,5,N,N,N,4,11,7,3,4,2,1,7,1,5,1,40,60,N
12-21-2017-I-2017-065051,MIDDLESEX-SOUTH BRUNSWICK TWP,4,N,N,N,1,13,7,1,4,2,2,1,2,5,1,25,22,N
12-21-2017-I-2017-035083,MIDDLESEX-SOUTH BRUNSWICK TWP,4,Y,N,N,2,1,2,1,4,2,1,6,1,1,1,55,26,N
12-21-2017-I-2017-070932,MIDDLESEX-SOUTH BRUNSWICK TWP,4,N,N,N,1,13,2,2,4,2,1,7,1,3,1,55,22,N
12-21-2017-I-2017-055969,MIDDLESEX-SOUTH BRUNSWICK TWP,4,Y,N,N,1,13,7,1,4,2,1,3,1,5,1,35,22,N
12-22-2017-17-15488,MIDDLESEX-SOUTH PLAINFIELD BORO,4,N,N,N,7,11,5,1,6,2,1,1,1,2,1,40,,N
12-23-2017-17-379-AC,MIDDLESEX-SOUTH RIVER BORO,5,N,N,N,1,13,5,1,4,2,1,1,1,4,,25,22,N
12-25-2017-17071766,MIDDLESEX-WOODBRIDGE TWP,5,N,N,N,7,11,5,1,4,2,1,1,1,5,1,35,56,N
12-25-2017-17119218,MIDDLESEX-WOODBRIDGE TWP,5,N,N,N,1,13,9,1,4,2,1,1,1,5,1,,22,N
12-25-2017-17080126,MIDDLESEX-WOODBRIDGE TWP,5,N,N,N,4,13,5,1,4,2,1,6,1,5,1,35,22,N
12-25-2017-E050-2017-01908A,MIDDLESEX-WOODBRIDGE TWP,4,N,Y,N,2,1,3,1,4,2,1,4,1,1,5,55,26,N
12-25-2017-17010328,MIDDLESEX-WOODBRIDGE TWP,5,N,N,N,2,4,5,,4,2,1,6,1,5,1,35,26,N
12-25-2017-17070269,MIDDLESEX-WOODBRIDGE TWP,4,N,N,N,7,99,7,1,4,2,1,6,1,5,1,25,57,N
12-25-2017-E050-2017-01190A,MIDDLESEX-WOODBRIDGE TWP,4,N,Y,N,7,11,3,1,4,2,1,1,1,1,1,55,46,N
12-25-2017-17058369,MIDDLESEX-WOODBRIDGE TWP,5,N,N,N,2,10,7,3,6,2,1,1,1,5,1,50,1,N
12-25-2017-17116884,MIDDLESEX-WOODBRIDGE TWP,4,Y,N,N,2,3,2,1,4,2,1,6,1,5,1,45,26,N
12-25-2017-17085918,MIDDLESEX-WOODBRIDGE TWP,4,N,N,N,2,3,2,1,4,2,1,1,1,5,1,45,26,N
12-25-2017-17002702,MIDDLESEX-WOODBRIDGE TWP,5,N,N,N,4,11,2,2,4,2,2,6,1,1,1,50,54,N
12-25-2017-17077834,MIDDLESEX-WOODBRIDGE TWP,4,N,N,N,2,1,5,1,4,2,1,1,1,5,1,40,26,N
12-25-2017-B130-2017-04007A,MIDDLESEX-WOODBRIDGE TWP,4,N,N,N,2,1,2,1,4,2,1,6,1,1,2,55,26,N
12-25-2017-17039312,MIDDLESEX-WOODBRIDGE TWP,4,Y,N,N,4,3,2,1,4,2,1,1,1,5,1,45,26,N
12-25-2017-17022446,MIDDLESEX-WOODBRIDGE TWP,5,N,N,N,5,14,2,1,4,2,1,6,1,5,1,40,21,N
12-25-2017-17067118,MIDDLESEX-WOODBRIDGE TWP,4,N,N,N,2,15,2,1,4,2,1,6,5,1,1,50,19,N
12-25-2017-17094452,MIDDLESEX-WOODBRIDGE TWP,4,N,N,N,2,2,2,1,4,2,1,1,1,1,,50,,N
12-25-2017-E040-2017-04473A,MIDDLESEX-WOODBRIDGE TWP,4,N,Y,N,7,11,3,1,4,2,1,7,1,1,2,55,50,N
13-30-2017-E050-2017-01465A,MONMOUTH-ABERDEEN TWP,5,N,N,N,7,1,3,1,4,2,1,1,1,1,1,65,26,N
13-30-2017-I-2017-013059,MONMOUTH-ABERDEEN TWP,4,N,N,N,1,13,7,2,5,2,1,6,1,4,1,25,22,N
13-30-2017-E050-2017-02211A,MONMOUTH-ABERDEEN TWP,5,N,N,N,1,13,3,1,4,2,1,1,1,1,1,65,22,N
13-30-2017-I-2017-002773,MONMOUTH-ABERDEEN TWP,5,N,N,N,4,11,5,1,4,2,1,1,1,5,1,35,60,N
13-30-2017-E050-2017-01260A,MONMOUTH-ABERDEEN TWP,4,N,N,N,7,11,3,1,4,2,1,3,1,1,1,65,46,N
13-30-2017-I-2017-010166,MONMOUTH-ABERDEEN TWP,4,N,N,N,7,1,2,1,4,2,1,6,1,1,1,50,26,N
13-03-2017-17AP17805,MONMOUTH-ASBURY PARK CITY,4,Y,N,N,2,3,2,1,4,2,1,1,1,5,1,30,26,N
13-09-2017-17CN09347,MONMOUTH-COLTS NECK TWP,5,N,N,N,6,12,2,3,4,2,1,5,1,1,1,65,46,N
13-10-2017-DPD2017-007223,MONMOUTH-DEAL BORO,4,Y,N,N,3,3,2,1,4,2,1,1,1,3,1,35,26,N
13-11-2017-I-2017-002843,MONMOUTH-EATONTOWN BORO,5,Y,N,N,2,3,2,1,4,2,1,6,1,5,1,55,26,N
13-11-2017-17TF16538,MONMOUTH-EATONTOWN BORO,5,N,N,N,4,10,2,1,4,2,2,1,1,1,1,65,57,N
13-11-2017-I-2017-000063,MONMOUTH-EATONTOWN BORO,4,N,N,N,4,10,2,1,4,2,2,2,2,5,1,30,56,N
13-11-2017-I-2017-018573,MONMOUTH-EATONTOWN BORO,4,N,Y,N,1,13,2,1,4,2,1,7,1,3,1,50,22,N
13-15-2017-17FB05271,MONMOUTH-FREEHOLD BORO,5,N,N,N,1,13,2,1,4,2,1,7,1,5,1,30,,N
13-16-2017-17FT07556,MONMOUTH-FREEHOLD TWP,4,N,N,N,1,13,5,1,4,1,2,1,2,5,1,30,26,N
13-16-2017-17FT13372,MONMOUTH-FREEHOLD TWP,5,N,Y,N,2,1,5,1,4,2,1,1,5,4,1,40,26,N
13-16-2017-17FT26916,MONMOUTH-FREEHOLD TWP,5,N,N,N,1,13,2,1,4,2,1,6,4,2,1,50,22,N
13-16-2017-17FT27866,MONMOUTH-FREEHOLD TWP,5,Y,Y,N,1,13,2,1,4,2,1,7,1,2,1,50,22,N
13-39-2017-17-4167,MONMOUTH-HAZLET TWP,5,Y,N,N,9,16,7,1,5,2,1,1,1,5,1,25,,N
13-39-2017-E050-2017-00957A,MONMOUTH-HAZLET TWP,4,N,N,N,7,11,3,2,4,2,2,1,2,1,1,65,30,N
13-39-2017-17-680-AC,MONMOUTH-HAZLET TWP,4,Y,N,N,2,1,7,1,4,2,1,1,1,5,1,35,26,N
13-39-2017-17-182-AC,MONMOUTH-HAZLET TWP,4,Y,N,N,1,13,7,1,4,2,1,1,1,5,1,25,11,N
13-39-2017-17-586-AC,MONMOUTH-HAZLET TWP,4,Y,N,N,2,3,5,1,4,2,1,1,1,5,1,35,26,N
13-18-2017-17-7261-AC,MONMOUTH-HOLMDEL TWP,4,N,Y,N,4,11,2,1,4,2,1,7,1,5,,50,52,N
13-18-2017-E050-2017-01195A,MONMOUTH-HOLMDEL TWP,5,N,Y,N,4,11,3,1,4,2,1,3,1,1,1,65,60,N
13-18-2017-E050-2017-00192A,MONMOUTH-HOLMDEL TWP,4,N,N,N,4,10,3,2,5,2,3,1,3,3,1,65,58,N
13-19-2017-17-46430-AC,MONMOUTH-HOWELL TWP,4,Y,N,N,4,3,7,1,4,2,1,1,1,5,1,45,26,N
13-19-2017-2017-02452,MONMOUTH-HOWELL TWP,5,N,N,N,4,11,5,1,4,2,1,5,1,4,1,50,0,N
13-19-2017-17-57233-AC,MONMOUTH-HOWELL TWP,5,Y,Y,N,4,11,7,2,4,2,1,5,1,5,1,40,,N
13-19-2017-17-022434-AC,MONMOUTH-HOWELL TWP,5,N,Y,N,4,11,5,3,6,2,1,5,1,5,1,40,,N
13-19-2017-17-67900-AC,MONMOUTH-HOWELL TWP,5,N,Y,N,1,13,2,1,4,2,1,7,1,1,1,50,26,N
13-19-2017-17-47305-AC,MONMOUTH-HOWELL TWP,5,N,N,N,4,11,5,2,4,2,1,4,1,5,1,40,60,N
13-19-2017-17-33678-AC,MONMOUTH-HOWELL TWP,4,N,Y,N,4,11,7,3,4,2,1,5,1,5,1,45,60,N
13-19-2017-17-69499-AC,MONMOUTH-HOWELL TWP,5,N,Y,N,1,13,2,1,5,2,1,5,5,4,1,50,22,N
13-19-2017-17-33751-AC,MONMOUTH-HOWELL TWP,4,N,N,N,4,11,7,2,4,2,2,1,2,5,1,40,60,N
13-19-2017-17-11280-AC,MONMOUTH-HOWELL TWP,4,N,N,N,1,13,2,1,4,2,1,6,1,1,,55,22,N
13-19-2017-17-64985-AC,MONMOUTH-HOWELL TWP,4,N,N,N,2,1,2,1,4,2,1,6,1,1,1,50,26,N
13-21-2017-2017000911,MONMOUTH-KEANSBURG BORO,4,N,N,N,8,15,8,1,,3,1,5,1,5,1,,39,N
13-21-2017-2017004253,MONMOUTH-KEANSBURG BORO,4,Y,N,N,2,3,7,1,,2,1,1,1,5,1,25,,N
13-21-2017-2017003607,MONMOUTH-KEANSBURG BORO,4,N,Y,N,2,14,2,1,0,1,1,1,1,1,1,50,,N
13-22-2017-17-8278,MONMOUTH-KEYPORT BORO,4,N,N,N,2,3,2,1,4,2,1,1,1,3,1,50,26,N
13-22-2017-17-7564,MONMOUTH-KEYPORT BORO,4,N,N,N,2,1,5,3,4,2,1,1,1,3,1,25,26,N
13-25-2017-17LB21659,MONMOUTH-LONG BRANCH CITY,5,Y,N,N,7,3,5,1,4,2,1,1,1,5,,25,26,N
13-25-2017-17LB29031,MONMOUTH-LONG BRANCH CITY,4,N,N,N,1,13,7,3,4,2,1,6,1,5,,25,22,N
13-25-2017-17LB22916,MONMOUTH-LONG BRANCH CITY,5,Y,Y,N,1,13,5,1,4,2,1,6,1,3,1,35,22,N
13-25-2017-17LB23796,MONMOUTH-LONG BRANCH CITY,5,Y,N,N,5,14,7,1,4,2,1,1,1,5,,25,21,N
13-26-2017-17MN11736,MONMOUTH-MANALAPAN TWP,5,Y,N,N,4,7,5,1,4,2,1,1,1,5,1,45,26,N
13-26-2017-17MN22883,MONMOUTH-MANALAPAN TWP,5,N,N,N,4,11,5,1,4,2,1,1,1,5,1,35,,N
13-26-2017-17MN07129,MONMOUTH-MANALAPAN TWP,4,Y,Y,N,2,1,2,1,4,2,2,7,5,2,,55,26,N
13-26-2017-17MN14413,MONMOUTH-MANALAPAN TWP,4,N,N,N,2,1,2,1,4,2,1,1,1,2,,55,26,N
13-27-2017-17-4140-AC,MONMOUTH-MANASQUAN BORO,5,N,N,N,4,4,2,3,4,2,1,1,1,5,1,35,,N
13-28-2017-17-29082,MONMOUTH-MARLBORO TWP,5,N,N,N,4,11,2,3,4,2,2,4,2,3,,65,60,N
13-28-2017-17-7689,MONMOUTH-MARLBORO TWP,5,N,N,N,4,11,5,1,4,2,1,1,1,5,,40,52,N
13-28-2017-17-27714,MONMOUTH-MARLBORO TWP,5,N,N,N,4,11,2,2,4,2,1,5,1,1,,65,2,N
13-28-2017-17-005820,MONMOUTH-MARLBORO TWP,4,Y,N,N,2,4,2,1,5,2,1,7,1,,,50,26,N
13-28-2017-17-032787,MONMOUTH-MARLBORO TWP,4,N,N,N,1,13,2,1,4,2,1,1,1,3,,55,22,N
13-28-2017-17-00652,MONMOUTH-MARLBORO TWP,4,N,N,N,7,11,7,2,4,2,4,3,1,,,35,60,N
13-28-2017-17-032804,MONMOUTH-MARLBORO TWP,4,N,N,N,7,2,7,1,4,2,1,4,1,5,1,35,26,N
13-31-2017-17MT21137,MONMOUTH-MIDDLETOWN TWP,5,Y,N,N,1,13,7,1,4,2,1,1,1,5,1,35,26,N
13-31-2017-E050-2017-00175A,MONMOUTH-MIDDLETOWN TWP,5,N,Y,N,7,11,3,2,4,2,2,1,2,1,1,65,46,N
13-31-2017-17MT10409,MONMOUTH-MIDDLETOWN TWP,4,Y,N,N,5,14,7,1,6,2,1,3,1,,,35,26,N
13-31-2017-17MT21693,MONMOUTH-MIDDLETOWN TWP,4,N,N,N,4,11,2,1,4,2,1,1,1,1,1,50,54,N
13-31-2017-17MT22899,MONMOUTH-MIDDLETOWN TWP,5,Y,N,N,7,3,2,1,4,2,1,1,1,1,1,50,26,Y
13-31-2017-17MT04783,MONMOUTH-MIDDLETOWN TWP,4,N,N,N,4,1,2,1,4,2,1,1,1,1,1,50,26,N
13-32-2017-C060-2017-01495A,MONMOUTH-MILLSTONE TWP,5,N,Y,N,4,11,7,1,4,2,1,1,1,5,1,35,52,N
13-32-2017-C060-2017-01612A,MONMOUTH-MILLSTONE TWP,4,N,N,N,4,4,7,3,4,2,1,1,1,5,1,45,26,N
13-32-2017-C060-2017-00745A,MONMOUTH-MILLSTONE TWP,4,N,N,N,4,2,5,1,4,2,1,5,1,5,1,50,26,N
13-32-2017-C060-2017-01985A,MONMOUTH-MILLSTONE TWP,4,N,N,N,6,12,2,1,4,2,2,1,5,3,1,50,24,N
13-32-2017-C060-2017-00077A,MONMOUTH-MILLSTONE TWP,4,N,N,N,3,4,5,1,4,2,1,1,1,5,1,35,26,N
13-32-2017-C060-2017-01578A,MONMOUTH-MILLSTONE TWP,4,N,N,N,4,3,7,1,4,2,1,1,1,4,1,35,26,N
13-32-2017-C060-2017-01918A,MONMOUTH-MILLSTONE TWP,4,N,N,N,4,11,5,1,4,2,1,5,1,5,1,50,60,N
13-34-2017-17NT15695,MONMOUTH-NEPTUNE TWP,4,N,N,N,7,11,7,1,4,2,1,1,1,5,1,25,69,N
13-34-2017-17NT29676,MONMOUTH-NEPTUNE TWP,5,Y,N,N,1,13,2,1,4,2,2,5,2,5,1,45,22,N
13-34-2017-17NT21587,MONMOUTH-NEPTUNE TWP,4,Y,Y,N,4,11,7,1,4,2,1,1,1,5,1,25,56,N
13-34-2017-17NT28809,MONMOUTH-NEPTUNE TWP,4,Y,N,N,5,14,5,1,4,2,1,1,1,5,1,40,21,N
13-34-2017-17NT23170,MONMOUTH-NEPTUNE TWP,5,N,N,N,1,13,2,1,4,2,1,1,1,3,1,50,22,N
13-34-2017-17NT36164,MONMOUTH-NEPTUNE TWP,5,Y,N,N,7,7,2,1,4,2,1,5,1,5,1,45,26,N
13-38-2017-17OP01234,MONMOUTH-OCEANPORT BORO,4,N,N,N,1,13,7,1,4,2,1,6,1,2,1,25,22,N
13-40-2017-17-19682,MONMOUTH-RED BANK BORO,4,Y,N,N,1,13,5,1,6,2,1,3,1,,,25,22,N
13-40-2017-17-17634,MONMOUTH-RED BANK BORO,4,Y,N,N,2,1,5,1,4,2,1,1,1,,,25,,N
13-36-2017-E050-2017-01166A,MONMOUTH-TINTON FALLS BORO,4,N,Y,N,4,11,3,2,4,2,1,5,1,3,1,65,58,N
13-36-2017-17TF17219,MONMOUTH-TINTON FALLS BORO,5,Y,N,N,1,13,7,1,4,2,1,5,1,5,1,25,22,N
13-36-2017-E050-2017-01144A,MONMOUTH-TINTON FALLS BORO,5,N,Y,N,7,11,3,1,4,2,1,7,1,1,1,65,47,N
13-36-2017-E050-2017-01568A,MONMOUTH-TINTON FALLS BORO,4,N,N,N,4,10,3,1,4,2,1,7,1,3,1,65,1,N
13-36-2017-17TF17564,MONMOUTH-TINTON FALLS BORO,4,Y,N,N,2,7,5,1,4,2,1,7,1,5,,40,26,N
13-36-2017-17TF17214,MONMOUTH-TINTON FALLS BORO,4,N,N,N,1,13,2,1,4,2,1,1,1,3,,50,22,N
13-36-2017-17TF18616,MONMOUTH-TINTON FALLS BORO,5,N,N,N,2,1,2,1,4,2,99,5,1,5,1,50,26,N
13-36-2017-E050-2017-01356A,MONMOUTH-TINTON FALLS BORO,4,N,N,N,4,10,3,1,4,2,1,5,1,3,1,65,58,N
13-36-2017-17TF11788,MONMOUTH-TINTON FALLS BORO,4,N,N,N,4,1,2,1,4,2,2,1,2,5,1,50,26,N
13-36-2017-17TF08913,MONMOUTH-TINTON FALLS BORO,4,Y,N,N,2,7,5,1,4,2,1,1,1,5,1,40,26,N
13-50-2017-2017008182,MONMOUTH-UNION BEACH BORO,4,Y,N,N,2,3,5,1,4,2,1,1,1,4,1,30,26,N
13-51-2017-C060-2017-01365A,MONMOUTH-UPPER FREEHOLD TWP,4,N,N,N,4,2,5,1,4,2,1,1,1,5,1,50,26,N
13-51-2017-C060-2017-00536A,MONMOUTH-UPPER FREEHOLD TWP,5,N,Y,N,4,4,5,2,6,2,2,1,2,5,1,50,26,Y
13-51-2017-C060-2017-00981A,MONMOUTH-UPPER FREEHOLD TWP,5,N,N,N,4,11,5,3,4,2,2,5,2,5,1,40,60,N
13-51-2017-C060-2017-00552A,MONMOUTH-UPPER FREEHOLD TWP,5,Y,N,N,3,7,5,1,4,2,1,1,1,5,1,50,26,N
13-52-2017-E050-2017-01677A,MONMOUTH-WALL TWP,4,N,N,N,4,1,3,1,4,2,1,5,1,1,1,65,26,N
13-52-2017-2017-01227,MONMOUTH-WALL TWP,5,N,N,N,4,11,2,1,4,2,2,1,2,1,1,55,,N
13-52-2017-E050-2017-00621A,MONMOUTH-WALL TWP,4,N,N,N,3,1,3,1,4,2,1,6,1,1,1,65,26,N
13-52-2017-201703223,MONMOUTH-WALL TWP,5,N,N,N,1,13,2,1,4,2,1,5,1,5,1,40,26,N
13-52-2017-2017-01429,MONMOUTH-WALL TWP,4,Y,Y,N,7,3,2,1,4,2,1,6,1,3,1,55,26,N
13-52-2017-E050-2017-01369A,MONMOUTH-WALL TWP,5,N,N,N,4,2,3,1,4,2,1,1,1,3,1,65,26,N
13-52-2017-2017-02882,MONMOUTH-WALL TWP,4,N,Y,N,2,1,2,1,4,2,2,1,1,,1,55,26,N
13-52-2017-2017-03223,MONMOUTH-WALL TWP,4,N,N,N,1,13,2,1,4,2,1,5,1,5,1,40,26,N
13-52-2017-2017-02371,MONMOUTH-WALL TWP,5,Y,N,N,2,3,7,1,4,2,1,1,1,5,1,25,26,N
13-53-2017-17WB02739,MONMOUTH-WEST LONG BRANCH BORO,4,N,N,N,4,11,2,1,4,5,2,6,5,3,1,50,69,N
13-53-2017-17WB01298,MONMOUTH-WEST LONG BRANCH BORO,4,N,N,N,4,11,2,1,4,2,1,1,1,3,1,50,,N
14-01-2017-17-00070,MORRIS-BOONTON TOWN,4,N,N,N,2,6,5,3,4,2,1,1,1,5,1,25,1,N
14-03-2017-17-3057-AC,MORRIS-BUTLER BORO,5,N,N,N,2,6,9,1,4,2,1,1,1,1,,10,28,N
14-04-2017-2017-006977,MORRIS-CHATHAM BORO,4,Y,N,N,1,13,2,1,4,2,1,6,1,5,1,30,22,N
14-04-2017-2017-007167,MORRIS-CHATHAM BORO,4,Y,N,N,2,4,3,1,4,2,1,6,1,5,1,35,26,N
14-05-2017-2017-000107,MORRIS-CHATHAM TWP,5,Y,N,N,1,13,5,1,4,2,2,6,2,5,1,35,,N
14-08-2017-B080-2017-02632A,MORRIS-DENVILLE TWP,5,N,N,N,4,11,1,1,4,2,2,1,2,1,1,65,56,N
14-08-2017-2017-021044,MORRIS-DENVILLE TWP,4,N,N,N,4,11,7,1,4,2,1,1,1,5,1,25,54,N
14-09-2017-2017-024840,MORRIS-DOVER TOWN,5,Y,Y,N,7,11,2,1,5,1,1,6,1,1,1,35,48,N
14-09-2017-2017-013203,MORRIS-DOVER TOWN,4,N,N,N,2,1,2,1,4,2,1,1,1,,,35,26,N
14-09-2017-2017-009461,MORRIS-DOVER TOWN,5,Y,Y,N,1,13,5,3,4,2,1,7,1,5,1,25,,N
14-10-2017-2017-008565,MORRIS-EAST HANOVER TWP,4,Y,N,N,4,3,5,1,4,2,1,6,1,5,1,35,11,N
