crashid,location,severity_rating5,intersection,alcohol_involved,hazmat_involved,hs_collision_type,crash_type,road_sys_code,road_horiz_align_code,road_grade_code,road_surf_code,surf_cond_code,light_cond_code,environ_cond_code,road_median_code,temp_traffic_zone,posted_speed,first_harmful_event,flg_cell_in_use
02-63-2014-14-126,BERGEN-UPPER SADDLE RIVER BORO,4,N,N,N,7,11,9,1,0,2,1,1,1,5,1,55,69,N
02-64-2014-BC-14-030518,BERGEN-WALDWICK BORO,5,N,N,N,7,6,2,1,4,2,1,6,1,1,1,50,26,N
02-66-2014-146-14,BERGEN-WASHINGTON TWP,4,N,N,N,7,11,5,1,4,2,1,1,1,5,1,40,56,N
02-66-2014-2014-005946/224-14,BERGEN-WASHINGTON TWP,4,N,N,N,2,4,5,1,0,2,1,1,1,5,1,35,26,N
02-66-2014-140-14,BERGEN-WASHINGTON TWP,4,Y,N,N,2,3,5,1,4,2,1,1,1,5,1,35,26,N
02-67-2014-I-2014-007008,BERGEN-WESTWOOD BORO,4,Y,Y,N,7,7,5,1,0,2,2,6,2,4,1,40,26,N
02-69-2014-14-22507,BERGEN-WOOD-RIDGE BORO,4,N,N,N,4,11,2,1,4,2,1,1,1,1,1,50,6,N
02-70-2014-14-08356,BERGEN-WYCKOFF TWP,4,N,Y,N,7,1,2,1,4,2,1,1,1,1,1,55,48,N
03-01-2014-C120-2014-00025A,BURLINGTON-BASS RIVER TWP,4,N,Y,N,4,11,2,0,4,2,2,5,2,5,1,50,5,N
03-01-2014-C120-2014-00137A,BURLINGTON-BASS RIVER TWP,5,N,Y,N,4,4,2,0,4,2,1,1,1,5,1,45,26,N
03-02-2014-201401387,BURLINGTON-BEVERLY CITY,4,Y,N,N,7,3,5,1,4,2,1,1,1,5,1,30,26,N
03-04-2014-C020-2014-00539A,BURLINGTON-BORDENTOWN TWP,5,N,N,N,4,11,1,0,0,2,1,7,1,1,1,65,6,N
03-04-2014-C020-2014-00601A,BURLINGTON-BORDENTOWN TWP,4,N,N,N,4,10,1,1,0,2,1,1,5,1,1,65,6,N
03-04-2014-2014-7787,BURLINGTON-BORDENTOWN TWP,4,Y,N,N,2,3,7,1,4,2,1,1,1,5,1,35,26,N
03-04-2014-2014-734,BURLINGTON-BORDENTOWN TWP,4,Y,Y,N,2,4,7,1,4,2,1,6,1,5,,35,26,N
03-04-2014-2014-2309,BURLINGTON-BORDENTOWN TWP,5,N,N,N,1,13,7,1,4,2,2,7,3,5,1,40,22,N
03-06-2014-2014-11054,BURLINGTON-BURLINGTON TWP,5,N,N,N,2,3,5,1,4,2,1,6,1,5,1,45,26,N
03-06-2014-2014-9837,BURLINGTON-BURLINGTON TWP,5,Y,N,N,2,3,5,1,4,2,1,1,5,2,1,45,26,N
03-07-2014-14-391,BURLINGTON-CHESTERFIELD TWP,5,N,N,N,4,11,5,1,4,2,1,7,1,5,1,45,5,N
03-07-2014-2014-7128,BURLINGTON-CHESTERFIELD TWP,4,N,N,N,3,10,5,1,4,2,1,1,1,5,1,50,1,N
03-08-2014-2014-19626,BURLINGTON-CINNAMINSON TWP,5,Y,N,N,1,13,2,1,4,2,1,1,5,1,1,50,22,N
03-10-2014-2014-9600,BURLINGTON-DELRAN TWP,5,Y,N,N,1,13,2,1,4,2,1,6,1,1,1,50,22,N
03-10-2014-2014-2113,BURLINGTON-DELRAN TWP,4,Y,N,N,2,13,2,1,4,2,1,1,1,1,1,50,26,N
03-10-2014-2014-4745,BURLINGTON-DELRAN TWP,5,N,Y,N,1,13,5,1,0,2,1,1,5,5,1,25,22,N
03-10-2014-201405583,BURLINGTON-DELRAN TWP,4,N,N,N,2,6,7,1,4,2,1,1,1,5,1,,28,N
03-12-2014-201400187,BURLINGTON-EDGEWATER PARK TWP,4,N,Y,N,4,11,9,,,2,1,1,5,,1,,5,N
03-12-2014-201400210,BURLINGTON-EDGEWATER PARK TWP,5,Y,N,N,1,13,2,1,4,2,1,6,1,1,1,50,22,N
03-13-2014-14-9633,BURLINGTON-EVESHAM TWP,5,N,N,N,4,11,2,1,4,2,1,6,1,3,1,50,5,N
03-13-2014-14-2063,BURLINGTON-EVESHAM TWP,4,Y,N,N,2,13,5,1,4,2,1,4,1,3,1,45,26,N
03-13-2014-2014-5463,BURLINGTON-EVESHAM TWP,4,Y,N,N,2,4,5,1,4,2,1,5,1,5,1,35,26,N
03-13-2014-2014-6028,BURLINGTON-EVESHAM TWP,4,N,N,N,2,13,7,1,4,2,1,1,1,5,1,25,26,N
03-13-2014-14-17899,BURLINGTON-EVESHAM TWP,5,N,N,N,4,11,7,1,4,2,1,1,1,3,1,40,5,N
03-15-2014-2014-0757,BURLINGTON-FLORENCE TWP,5,N,Y,N,2,1,2,1,4,2,1,6,1,3,1,50,26,N
03-15-2014-C020-2014-00371A,BURLINGTON-FLORENCE TWP,5,N,N,N,4,11,1,1,4,2,1,5,1,1,1,65,5,N
03-16-2014-C020-2014-00117A,BURLINGTON-HAINESPORT TWP,4,N,N,N,1,13,5,0,4,2,1,7,1,4,1,45,22,N
03-16-2014-C020-2014-00909A,BURLINGTON-HAINESPORT TWP,4,Y,N,N,2,3,5,1,4,2,1,1,1,4,1,45,26,N
03-16-2014-C020-2014-00194A,BURLINGTON-HAINESPORT TWP,5,N,N,N,2,2,5,1,4,2,1,7,1,4,1,35,26,N
03-17-2014-2014-7431,BURLINGTON-LUMBERTON TWP,4,Y,N,N,2,4,5,1,4,2,1,1,1,5,,50,26,N
03-18-2014-2014-5108,BURLINGTON-MANSFIELD TWP,4,N,N,N,4,11,2,1,4,2,1,1,1,2,1,50,6,N
03-19-2014-2014-1200,BURLINGTON-MAPLE SHADE TWP,4,N,Y,N,7,11,2,1,0,2,1,1,1,1,1,50,48,N
03-21-2014-2014-1779,BURLINGTON-MEDFORD LAKES BORO,4,N,N,N,2,1,5,1,4,2,1,1,1,5,1,35,26,N
03-20-2014-2014-2259,BURLINGTON-MEDFORD TWP,4,N,N,N,2,1,2,1,0,2,1,1,1,5,1,50,26,N
03-20-2014-2014-10938,BURLINGTON-MEDFORD TWP,5,N,N,N,2,2,9,1,4,2,1,1,5,5,1,25,26,N
03-22-2014-2014-7009,BURLINGTON-MOORESTOWN TWP,4,N,N,N,2,4,7,1,4,2,2,5,2,5,1,45,26,N
03-22-2014-2014-2854,BURLINGTON-MOORESTOWN TWP,4,N,N,N,2,1,7,1,4,2,1,1,1,5,1,25,26,N
03-23-2014-14-12585,BURLINGTON-MOUNT HOLLY TWP,5,Y,Y,N,1,13,2,1,4,2,1,6,1,1,1,50,22,N
03-23-2014-14-7978,BURLINGTON-MOUNT HOLLY TWP,5,N,N,N,2,4,2,1,4,2,1,1,1,5,1,50,26,N
03-24-2014-2014-24566,BURLINGTON-MOUNT LAUREL TWP,4,N,N,N,4,1,2,1,4,2,1,1,1,1,1,50,26,N
03-24-2014-2014-07000,BURLINGTON-MOUNT LAUREL TWP,4,N,N,N,5,14,5,1,4,2,1,1,1,5,1,40,21,N
03-24-2014-2014-22937,BURLINGTON-MOUNT LAUREL TWP,5,N,N,N,1,13,7,0,4,2,1,6,1,5,1,40,22,N
03-24-2014-2014-11523,BURLINGTON-MOUNT LAUREL TWP,4,N,N,N,4,11,7,0,4,2,1,1,1,2,1,40,5,N
03-24-2014-2014-27672,BURLINGTON-MOUNT LAUREL TWP,4,N,Y,N,4,4,5,1,4,2,1,1,1,5,1,50,26,N
03-24-2014-2014-24463,BURLINGTON-MOUNT LAUREL TWP,4,N,Y,N,4,10,7,1,4,2,1,1,1,5,1,35,5,N
03-24-2014-2014-24563,BURLINGTON-MOUNT LAUREL TWP,4,Y,N,N,4,7,2,1,4,2,1,1,1,1,1,50,26,N
03-24-2014-2014-28305,BURLINGTON-MOUNT LAUREL TWP,5,N,N,N,1,13,5,1,4,2,2,7,2,4,1,40,22,N
03-24-2014-2014-11762,BURLINGTON-MOUNT LAUREL TWP,4,N,Y,N,2,1,2,1,4,2,1,6,1,3,1,50,26,N
03-24-2014-2014-04820,BURLINGTON-MOUNT LAUREL TWP,4,N,N,N,4,11,5,1,4,2,1,1,1,5,1,45,5,N
03-24-2014-2014-17274,BURLINGTON-MOUNT LAUREL TWP,5,N,Y,N,1,13,2,1,4,2,1,5,1,3,1,50,22,N
03-24-2014-2014-26302,BURLINGTON-MOUNT LAUREL TWP,4,N,N,N,4,11,7,0,4,2,2,7,2,5,1,35,5,N
03-25-2014-I20140400179,BURLINGTON-NEW HANOVER TWP,5,N,Y,N,1,13,7,0,4,2,1,6,1,5,1,45,22,N
03-28-2014-2014-2901,BURLINGTON-PEMBERTON BORO,4,N,N,N,2,3,5,1,4,2,1,1,1,5,2,35,26,N
03-29-2014-2014-16208,BURLINGTON-PEMBERTON TWP,4,N,N,N,2,8,7,1,4,2,1,1,1,5,1,25,26,N
03-29-2014-2014-10655,BURLINGTON-PEMBERTON TWP,4,N,N,N,4,7,5,0,4,2,1,1,1,5,1,50,26,N
03-29-2014-2014-2964,BURLINGTON-PEMBERTON TWP,4,N,N,N,1,14,5,1,4,2,4,5,4,5,1,50,22,N
03-29-2014-2014-2989,BURLINGTON-PEMBERTON TWP,4,N,N,N,4,11,7,1,4,2,4,1,1,5,1,50,5,N
03-32-2014-C080-2014-00422A,BURLINGTON-SHAMONG TWP,4,Y,N,N,2,7,7,1,4,2,1,1,1,5,1,50,26,N
03-33-2014-C080-2014-00593A,BURLINGTON-SOUTHAMPTON TWP,4,N,N,N,2,1,2,1,4,2,1,1,1,5,1,50,26,N
03-33-2014-C080-2014-00763A,BURLINGTON-SOUTHAMPTON TWP,5,N,N,N,2,99,2,1,4,2,2,1,2,5,1,50,26,N
03-33-2014-C080-2014-00411A,BURLINGTON-SOUTHAMPTON TWP,4,Y,N,N,4,1,2,1,4,2,1,1,1,5,1,50,26,N
03-33-2014-C080-2014-00878A,BURLINGTON-SOUTHAMPTON TWP,5,Y,N,N,2,1,5,1,4,2,1,1,1,5,1,45,26,N
03-33-2014-C080-2014-00164A,BURLINGTON-SOUTHAMPTON TWP,4,N,N,N,2,4,5,1,4,2,1,1,1,5,1,45,26,N
03-33-2014-C080-2014-00079A,BURLINGTON-SOUTHAMPTON TWP,5,N,N,N,2,4,2,1,4,2,1,5,1,5,1,55,26,N
03-33-2014-C080-2014-00281A,BURLINGTON-SOUTHAMPTON TWP,5,N,N,N,1,13,2,1,4,2,1,7,1,5,1,50,22,N
03-34-2014-M14-252,BURLINGTON-SPRINGFIELD TWP,4,N,N,N,2,7,2,1,4,2,1,1,1,5,1,50,26,N
03-34-2014-M14-087,BURLINGTON-SPRINGFIELD TWP,4,N,N,N,2,6,9,1,4,2,1,1,1,5,1,,28,N
03-34-2014-M14-227,BURLINGTON-SPRINGFIELD TWP,4,N,N,N,4,99,5,1,4,2,1,1,1,5,1,50,11,N
03-35-2014-C080-2014-00310A,BURLINGTON-TABERNACLE TWP,4,N,N,N,1,13,5,1,4,2,2,5,5,5,1,45,22,N
03-35-2014-C080-2014-00178A,BURLINGTON-TABERNACLE TWP,5,N,Y,N,4,11,7,0,4,2,1,7,1,5,1,45,6,N
03-35-2014-C080-2014-00797A,BURLINGTON-TABERNACLE TWP,5,N,N,N,2,3,2,1,4,2,1,5,1,5,1,50,26,N
03-36-2014-C080-2014-00692A,BURLINGTON-WASHINGTON TWP,5,N,N,N,7,11,9,1,4,3,1,1,1,5,1,,60,N
03-37-2014-2014-08494,BURLINGTON-WESTAMPTON TWP,4,Y,N,N,2,3,5,1,4,2,1,1,1,2,1,45,26,N
03-37-2014-2014-10086,BURLINGTON-WESTAMPTON TWP,4,Y,N,N,7,1,5,1,4,2,1,1,5,5,1,50,26,N
03-37-2014-C020-2014-00387A,BURLINGTON-WESTAMPTON TWP,4,N,Y,N,4,11,1,1,4,1,1,5,1,1,1,65,5,N
03-37-2014-2014-08694,BURLINGTON-WESTAMPTON TWP,5,Y,N,N,2,3,5,1,4,2,1,1,1,3,1,50,26,N
03-38-2014-2014-00003886,BURLINGTON-WILLINGBORO TWP,5,N,Y,N,4,11,7,1,4,2,1,6,1,5,1,40,6,N
03-38-2014-2014-00024510,BURLINGTON-WILLINGBORO TWP,5,N,N,N,4,11,7,0,4,2,2,1,1,5,1,25,5,N
03-39-2014-C080-2014-00081A,BURLINGTON-WOODLAND TWP,5,N,N,N,4,99,9,,,5,99,3,5,5,1,,3,N
03-39-2014-C080-2014-00166A,BURLINGTON-WOODLAND TWP,5,N,Y,N,4,10,2,1,4,2,1,1,1,5,1,55,5,N
03-39-2014-C080-2014-00829A,BURLINGTON-WOODLAND TWP,4,N,N,N,3,10,2,1,4,2,1,1,1,5,1,50,1,N
04-01-2014-2014-3783,CAMDEN-AUDUBON BORO,4,N,N,N,2,6,7,1,4,2,1,1,1,5,1,25,28,N
04-04-2014-214001439,CAMDEN-BELLMAWR BORO,4,N,Y,N,7,6,7,1,4,2,3,1,5,5,1,25,26,N
04-04-2014-214003651,CAMDEN-BELLMAWR BORO,4,Y,N,N,2,1,5,1,4,2,1,1,1,5,1,25,26,N
04-04-2014-A310-2014-02002A,CAMDEN-BELLMAWR BORO,4,N,Y,N,4,11,2,1,4,2,1,6,1,1,2,55,5,N
04-08-2014-140410-1370,CAMDEN-CAMDEN CITY,5,N,N,N,1,13,7,1,4,2,1,1,1,1,1,25,22,N
04-08-2014-1408240338,CAMDEN-CAMDEN CITY,4,Y,Y,N,7,11,7,1,4,2,2,6,1,2,1,25,69,N
04-08-2014-1409130646,CAMDEN-CAMDEN CITY,4,Y,Y,N,4,10,7,1,7,2,1,1,1,4,1,25,5,N
04-08-2014-1412125515,CAMDEN-CAMDEN CITY,4,N,N,N,2,1,5,1,0,2,1,6,1,5,3,35,26,N
04-08-2014-140526-3446,CAMDEN-CAMDEN CITY,5,N,N,N,1,13,7,1,4,2,1,1,1,5,1,25,22,N
04-08-2014-140727-3164,CAMDEN-CAMDEN CITY,5,N,N,N,2,3,7,1,4,2,1,6,5,5,1,25,26,N
04-08-2014-140804-3420,CAMDEN-CAMDEN CITY,5,Y,N,N,4,11,7,1,4,2,1,6,1,5,1,25,6,N
04-08-2014-140912-2848,CAMDEN-CAMDEN CITY,4,Y,N,N,4,11,7,1,4,2,1,3,1,5,1,25,5,N
04-08-2014-140823-0133,CAMDEN-CAMDEN CITY,5,N,N,N,4,11,7,0,7,2,1,6,1,5,1,25,5,N
04-08-2014-140819-1556,CAMDEN-CAMDEN CITY,5,Y,N,N,2,6,5,1,4,1,1,1,1,5,4,25,28,N
04-08-2014-141004-2423,CAMDEN-CAMDEN CITY,5,Y,Y,N,1,13,5,1,4,2,1,6,1,5,1,25,22,N
04-08-2014-1405030450,CAMDEN-CAMDEN CITY,4,Y,N,N,2,1,7,1,0,2,1,6,1,4,1,25,26,N
04-08-2014-1406211031,CAMDEN-CAMDEN CITY,4,Y,N,N,2,3,7,1,4,2,1,1,1,5,1,25,26,N
04-08-2014-1405110330,CAMDEN-CAMDEN CITY,4,Y,Y,N,7,11,5,1,4,2,2,6,1,2,1,25,69,N
04-08-2014-A310-2014-00540A,CAMDEN-CAMDEN CITY,5,N,N,N,7,11,1,1,4,2,1,1,1,1,1,55,46,N
04-08-2014-140719-3112,CAMDEN-CAMDEN CITY,5,N,N,N,1,13,7,1,4,1,1,6,1,5,1,25,22,N
04-09-2014-14-079253,CAMDEN-CHERRY HILL TWP,5,N,Y,N,7,11,7,0,0,2,1,7,1,1,1,45,56,N
04-09-2014-14-057952,CAMDEN-CHERRY HILL TWP,4,Y,N,N,7,3,7,1,4,2,1,1,1,5,1,25,26,N
04-09-2014-B310-2014-02505A,CAMDEN-CHERRY HILL TWP,5,N,N,N,2,2,1,1,0,2,2,1,2,1,1,55,26,N
04-09-2014-14-026655,CAMDEN-CHERRY HILL TWP,4,N,N,N,7,5,7,0,4,2,1,1,1,5,1,25,26,N
04-09-2014-14-072165,CAMDEN-CHERRY HILL TWP,4,Y,N,N,2,13,5,1,4,2,2,6,5,5,1,25,26,N
04-09-2014-14-021894,CAMDEN-CHERRY HILL TWP,4,Y,N,N,7,3,7,1,0,2,1,3,1,5,1,25,26,N
04-09-2014-14-004502,CAMDEN-CHERRY HILL TWP,4,N,Y,N,7,11,7,1,4,2,1,6,1,5,,25,56,N
04-09-2014-A310201402505A,CAMDEN-CHERRY HILL TWP,5,N,N,N,2,2,1,1,0,2,2,1,2,1,1,55,26,N
04-09-2014-D020-2014-00103A,CAMDEN-CHERRY HILL TWP,4,N,N,N,2,99,3,1,4,2,1,1,5,1,1,65,30,N
04-09-2014-14-084252,CAMDEN-CHERRY HILL TWP,4,Y,Y,N,2,3,2,1,4,2,1,6,1,3,1,45,26,N
04-09-2014-14-023598,CAMDEN-CHERRY HILL TWP,5,N,N,N,1,13,5,1,7,1,1,7,1,5,1,40,22,N
04-09-2014-14-047923,CAMDEN-CHERRY HILL TWP,4,Y,Y,N,7,11,2,1,4,2,1,1,1,4,1,45,56,N
04-09-2014-14-027402,CAMDEN-CHERRY HILL TWP,4,Y,N,N,2,3,5,1,4,1,1,1,1,5,1,40,26,N
04-10-2014-14-0335,CAMDEN-CHESILHURST BORO,5,N,N,N,2,6,2,1,4,2,1,1,1,5,1,50,28,N
04-12-2014-2014-05633,CAMDEN-COLLINGSWOOD BORO,4,N,N,N,7,11,9,1,4,2,2,1,2,5,1,,54,N
04-12-2014-2014-04732,CAMDEN-COLLINGSWOOD BORO,4,Y,N,N,7,11,2,1,0,2,1,1,1,1,1,40,41,N
04-12-2014-2014-01132,CAMDEN-COLLINGSWOOD BORO,4,Y,N,N,7,11,5,1,4,2,1,1,1,5,1,25,56,N
04-12-2014-2014-06506,CAMDEN-COLLINGSWOOD BORO,5,N,N,N,7,11,2,1,0,2,2,7,2,1,1,40,56,N
04-14-2014-140217096,CAMDEN-GLOUCESTER CITY,5,N,N,N,1,13,7,1,4,2,1,7,1,5,1,25,22,N
04-14-2014-140196814,CAMDEN-GLOUCESTER CITY,4,N,Y,N,7,11,7,1,4,2,1,1,1,5,1,25,69,N
04-15-2014-14-010036,CAMDEN-GLOUCESTER TWP,4,Y,Y,N,2,3,5,1,4,2,1,6,1,,,25,26,N
04-15-2014-14-027050,CAMDEN-GLOUCESTER TWP,4,Y,N,N,7,11,5,,,,,,,,,50,69,N
04-15-2014-14-039366,CAMDEN-GLOUCESTER TWP,4,N,Y,N,1,13,5,1,4,2,1,5,1,5,2,40,22,N
04-15-2014-14-039372,CAMDEN-GLOUCESTER TWP,5,N,N,N,4,99,5,0,0,2,1,6,1,5,1,36,7,N
04-15-2014-14-026124,CAMDEN-GLOUCESTER TWP,4,Y,N,N,4,11,5,1,4,2,1,6,1,5,1,35,5,N
04-15-2014-14-034008,CAMDEN-GLOUCESTER TWP,5,Y,N,N,2,3,5,1,4,2,1,1,1,5,1,45,26,N
04-15-2014-A160-2014-00606A,CAMDEN-GLOUCESTER TWP,5,N,N,N,4,99,3,0,4,2,1,1,1,3,1,65,6,N
04-18-2014-A310-2014-00930A,CAMDEN-HADDON HEIGHTS BORO,5,N,N,N,4,2,1,0,4,2,2,1,2,1,1,55,26,N
04-16-2014-14-515-A,CAMDEN-HADDON TWP,5,N,N,N,4,11,2,0,4,2,1,6,1,2,1,45,6,N
04-17-2014-2014-12696,CAMDEN-HADDONFIELD BORO,4,N,N,N,4,99,7,1,4,2,1,7,1,5,1,25,11,N
04-22-2014-2014-005639,CAMDEN-LINDENWOLD BORO,5,Y,N,N,2,3,5,1,0,2,1,1,1,4,,25,26,N
04-22-2014-2014-002634,CAMDEN-LINDENWOLD BORO,4,Y,N,N,2,14,5,1,4,2,1,1,5,4,1,25,26,N
04-25-2014-2014002193,CAMDEN-MOUNT EPHRIAM BORO,4,N,N,N,5,14,9,1,0,2,1,1,1,5,1,40,21,N
04-25-2014-2014000360,CAMDEN-MOUNT EPHRIAM BORO,5,N,N,N,1,13,2,1,4,2,7,6,1,5,1,40,22,N
04-27-2014-140052076,CAMDEN-PENNSAUKEN TWP,4,Y,Y,N,4,11,5,1,4,2,1,6,1,4,1,25,6,N
04-27-2014-14-028875,CAMDEN-PENNSAUKEN TWP,5,N,N,N,1,13,2,1,4,2,1,5,1,0,1,50,22,N
04-27-2014-14-8186,CAMDEN-PENNSAUKEN TWP,4,Y,N,N,7,11,5,1,4,2,1,1,1,5,1,40,69,N
04-27-2014-14-11256,CAMDEN-PENNSAUKEN TWP,5,N,Y,N,1,13,2,1,4,2,1,7,1,1,1,50,22,N
04-27-2014-14-44847,CAMDEN-PENNSAUKEN TWP,5,N,N,N,1,13,2,1,4,2,1,7,1,1,1,50,22,N
04-27-2014-14-32241,CAMDEN-PENNSAUKEN TWP,4,Y,Y,N,2,4,5,1,4,2,1,6,1,5,1,40,26,N
04-28-2014-2014000341,CAMDEN-PINE HILL BORO,5,N,N,N,4,99,5,1,0,2,4,1,5,5,1,45,7,N
04-30-2014-D020-2014-00104A,CAMDEN-RUNNEMEDE BORO,5,N,N,N,2,1,3,1,4,2,1,1,1,1,5,65,26,N
04-30-2014-2014-005152,CAMDEN-RUNNEMEDE BORO,4,N,N,N,7,11,7,1,0,2,1,1,1,5,1,25,69,N
04-30-2014-2014-009344,CAMDEN-RUNNEMEDE BORO,5,Y,N,N,1,13,2,1,4,2,1,1,1,5,1,25,22,N
04-34-2014-14-285-AC,CAMDEN-VOORHEES TWP,4,Y,N,N,2,3,5,1,4,2,1,1,5,5,1,40,26,N
04-34-2014-14-558-AC,CAMDEN-VOORHEES TWP,4,Y,N,N,2,1,2,1,4,2,1,1,1,3,,55,26,N
04-34-2014-14-811-AC,CAMDEN-VOORHEES TWP,4,Y,N,N,2,3,5,1,0,2,1,1,1,5,1,45,26,N
04-34-2014-14-99-AC,CAMDEN-VOORHEES TWP,4,Y,N,N,2,1,5,1,4,2,3,1,1,5,,25,26,N
04-34-2014-14-388-AC,CAMDEN-VOORHEES TWP,4,Y,N,N,2,3,5,0,4,2,1,1,1,5,,40,26,N
04-34-2014-14-997-AC,CAMDEN-VOORHEES TWP,4,N,N,N,2,1,2,1,4,2,1,1,1,3,1,55,26,N
04-34-2014-14-1004-AC,CAMDEN-VOORHEES TWP,4,Y,N,N,2,7,5,0,4,2,2,4,2,,1,40,26,N
04-34-2014-14-466-AC,CAMDEN-VOORHEES TWP,4,Y,N,N,2,3,5,1,4,2,1,1,1,5,1,40,26,N
04-34-2014-14-793-AC,CAMDEN-VOORHEES TWP,4,N,N,N,4,11,9,0,4,2,1,1,1,5,,20,5,N
04-34-2014-14-368-AC,CAMDEN-VOORHEES TWP,5,Y,N,N,1,13,5,1,4,2,1,3,1,5,1,40,22,Y
04-34-2014-14-261-AC,CAMDEN-VOORHEES TWP,4,Y,N,N,2,4,5,1,4,2,5,1,5,5,,25,26,N
04-35-2014-140000127,CAMDEN-WATERFORD TWP,5,Y,N,N,1,13,7,1,4,2,2,1,2,5,1,25,22,N
04-36-2014-2014-020866,CAMDEN-WINSLOW TWP,5,Y,N,N,4,11,5,1,4,2,1,1,1,4,1,45,6,N
04-36-2014-140048458,CAMDEN-WINSLOW TWP,5,N,N,N,7,3,5,1,4,2,2,1,2,5,1,45,26,N
04-36-2014-A160-2014-00104A,CAMDEN-WINSLOW TWP,4,N,N,N,4,11,3,1,4,2,1,1,1,1,2,45,5,N
04-36-2014-2014-017910,CAMDEN-WINSLOW TWP,5,N,N,Y,2,5,5,1,4,2,1,1,1,5,1,45,26,N
04-36-2014-140036364,CAMDEN-WINSLOW TWP,5,N,N,N,1,13,2,1,4,2,1,7,2,5,1,50,22,N
04-36-2014-2014-023095,CAMDEN-WINSLOW TWP,4,Y,N,N,2,3,5,1,4,2,1,7,1,5,1,45,26,N
04-36-2014-A160-2014-00347A,CAMDEN-WINSLOW TWP,4,N,N,N,4,11,3,1,4,2,1,4,1,3,1,65,5,N
04-36-2014-2014-004593,CAMDEN-WINSLOW TWP,5,N,N,N,1,13,5,1,4,2,1,7,1,5,1,50,22,N
04-36-2014-2014-010292,CAMDEN-WINSLOW TWP,5,N,N,N,2,4,2,1,4,2,1,1,1,5,1,50,26,N
04-36-2014-2014-023176,CAMDEN-WINSLOW TWP,4,Y,N,N,7,11,2,1,4,2,1,1,1,5,1,50,69,N
04-36-2014-A160-2014-00272A,CAMDEN-WINSLOW TWP,4,N,N,N,4,11,3,1,4,2,1,5,1,3,1,65,5,N
04-36-2014-2014-022569,CAMDEN-WINSLOW TWP,5,N,N,N,2,13,2,1,4,2,1,1,1,5,1,55,26,N
04-36-2014-2014-022552,CAMDEN-WINSLOW TWP,4,Y,N,N,4,11,5,1,4,2,1,1,1,5,1,45,6,N
04-36-2014-2014-023152,CAMDEN-WINSLOW TWP,5,N,N,N,1,13,2,1,4,2,1,1,1,5,1,50,22,N
04-36-2014-2014-008330,CAMDEN-WINSLOW TWP,4,Y,N,N,4,11,5,1,4,2,1,6,1,5,1,50,5,N
04-36-2014-A160-2014-00144A,CAMDEN-WINSLOW TWP,5,N,N,N,4,11,3,1,4,2,1,1,1,3,1,65,5,N
05-04-2014-A050-2014-00175A,CAPE MAY-DENNIS TWP,4,N,N,N,4,11,5,1,4,2,1,1,1,5,1,50,5,N
05-04-2014-A050-2014-00441A,CAPE MAY-DENNIS TWP,4,N,N,N,4,99,2,0,4,2,1,1,1,5,1,50,7,N
05-05-2014-I-2014-038054,CAPE MAY-LOWER TWP,4,N,Y,N,4,11,5,0,4,2,1,7,1,5,1,40,6,N
05-05-2014-I-2014-036760,CAPE MAY-LOWER TWP,4,N,N,N,4,11,7,1,4,2,1,6,1,5,1,25,5,N
05-05-2014-I-2014-001587,CAPE MAY-LOWER TWP,5,N,N,N,4,15,2,0,4,2,1,7,1,5,1,50,5,N
05-05-2014-I-2014-022254,CAPE MAY-LOWER TWP,4,Y,Y,N,5,14,2,1,4,2,1,1,1,5,1,30,21,N
05-05-2014-I-2014-023940,CAPE MAY-LOWER TWP,4,N,Y,N,4,99,3,0,4,2,1,6,1,2,1,50,7,N
05-06-2014-I-2014-13608,CAPE MAY-MIDDLE TWP,5,N,N,N,4,99,2,0,4,2,1,6,1,5,1,45,7,N
05-06-2014-I-2014-26837,CAPE MAY-MIDDLE TWP,4,N,N,N,2,6,5,1,4,2,1,1,1,5,1,50,28,N
05-06-2014-I-2014-22801,CAPE MAY-MIDDLE TWP,5,N,N,N,4,11,2,0,0,2,2,1,1,5,1,50,5,N
05-06-2014-E030-2014-00663A,CAPE MAY-MIDDLE TWP,4,N,Y,N,7,11,3,1,0,2,1,1,1,3,1,65,46,N
05-06-2014-I-2014-15428,CAPE MAY-MIDDLE TWP,5,N,N,N,4,11,2,1,4,2,1,1,1,5,1,50,5,N
05-06-2014-I-2014-29225,CAPE MAY-MIDDLE TWP,4,N,N,N,2,2,2,1,4,2,1,1,1,5,1,45,26,N
05-06-2014-I-2014-39633,CAPE MAY-MIDDLE TWP,4,N,N,N,2,13,2,1,4,2,1,1,1,5,2,30,26,N
05-06-2014-I-2014-07258,CAPE MAY-MIDDLE TWP,5,N,Y,N,4,11,2,1,4,2,2,1,3,5,1,45,5,N
05-06-2014-I-2014-33654,CAPE MAY-MIDDLE TWP,4,N,N,N,1,13,5,1,4,2,1,6,1,5,1,50,22,N
05-06-2014-I-2014-36380,CAPE MAY-MIDDLE TWP,4,N,Y,N,1,13,2,1,4,2,1,7,1,5,1,45,22,N
05-06-2014-E030-2014-01434A,CAPE MAY-MIDDLE TWP,5,N,N,N,4,11,3,1,4,2,1,5,1,1,1,65,5,N
05-06-2014-I-2014-13343,CAPE MAY-MIDDLE TWP,5,N,N,N,2,4,5,1,4,2,1,1,1,4,1,50,26,N
05-07-2014-14-29039,CAPE MAY-NORTH WILDWOOD CITY,4,N,Y,N,7,11,7,1,4,2,1,3,1,5,1,25,54,N
