crashid,location,severity_rating5,intersection,alcohol_involved,hazmat_involved,hs_collision_type,crash_type,road_sys_code,road_horiz_align_code,road_grade_code,road_surf_code,surf_cond_code,light_cond_code,environ_cond_code,road_median_code,temp_traffic_zone,posted_speed,first_harmful_event,flg_cell_in_use
04-23-2018-2018-007580,CAMDEN-MAGNOLIA BORO,4,Y,N,N,2,3,2,1,4,2,1,6,1,5,1,40,26,N
04-23-2018-2018-003140,CAMDEN-MAGNOLIA BORO,4,Y,N,N,1,13,2,1,4,2,1,6,1,5,1,40,26,N
04-23-2018-2018-001531,CAMDEN-MAGNOLIA BORO,4,N,N,N,2,3,2,1,4,2,1,1,1,5,1,40,26,N
04-23-2018-2018-007801,CAMDEN-MAGNOLIA BORO,4,Y,N,N,2,1,2,1,4,2,2,6,2,5,1,40,26,N
04-23-2018-2018-005859,CAMDEN-MAGNOLIA BORO,4,Y,N,N,2,3,2,1,4,2,1,1,1,5,1,40,26,N
04-23-2018-2018-002894,CAMDEN-MAGNOLIA BORO,4,Y,N,N,2,3,5,1,4,2,1,1,1,5,1,35,26,N
04-23-2018-2018-004969,CAMDEN-MAGNOLIA BORO,4,Y,N,N,2,3,5,2,4,2,1,1,1,5,1,35,26,N
04-23-2018-2018-001405,CAMDEN-MAGNOLIA BORO,4,Y,N,N,2,3,5,1,4,2,1,1,1,5,1,35,,N
04-23-2018-2018-006443,CAMDEN-MAGNOLIA BORO,4,N,N,N,2,1,5,1,4,2,2,1,2,5,1,35,26,N
04-27-2018-180058238,CAMDEN-PENNSAUKEN TWP,5,N,N,N,4,11,2,1,4,2,1,1,1,1,2,50,56,N
04-27-2018-180041026,CAMDEN-PENNSAUKEN TWP,4,N,N,N,2,2,2,1,4,1,1,1,1,5,1,40,26,N
04-27-2018-180088771,CAMDEN-PENNSAUKEN TWP,5,N,N,N,7,11,5,1,4,2,1,1,1,5,1,,69,N
04-27-2018-180078520,CAMDEN-PENNSAUKEN TWP,4,N,N,N,7,11,2,1,4,2,1,1,1,1,1,50,56,N
04-27-2018-180057369,CAMDEN-PENNSAUKEN TWP,5,N,N,N,2,6,2,1,4,2,1,1,1,1,1,55,26,N
04-27-2018-180042412,CAMDEN-PENNSAUKEN TWP,4,N,N,N,5,14,2,3,6,2,1,6,1,5,1,25,26,N
04-27-2018-18007765,CAMDEN-PENNSAUKEN TWP,4,N,N,N,7,11,2,3,5,2,1,6,1,1,1,45,59,N
04-27-2018-180002999,CAMDEN-PENNSAUKEN TWP,4,N,N,N,1,13,2,1,4,2,2,1,2,1,1,45,26,N
04-28-2018-2018013329,CAMDEN-PINE HILL BORO,4,N,Y,N,4,11,5,1,4,2,1,6,1,5,1,40,60,N
04-28-2018-2018003443,CAMDEN-PINE HILL BORO,4,Y,N,N,1,13,5,1,7,1,1,1,1,5,1,40,26,N
04-28-2018-2018014694,CAMDEN-PINE HILL BORO,4,Y,Y,N,7,11,5,1,4,2,1,6,1,5,1,40,69,N
04-30-2018-2018-007443,CAMDEN-RUNNEMEDE BORO,5,Y,N,N,1,13,2,1,4,2,1,6,5,5,1,35,,N
04-30-2018-A310-2018-01763A,CAMDEN-RUNNEMEDE BORO,5,N,N,N,2,2,2,1,4,2,1,1,1,1,1,55,26,N
04-30-2018-2018-003921,CAMDEN-RUNNEMEDE BORO,4,N,N,N,2,1,2,1,4,2,1,1,1,5,1,35,26,N
04-31-2018-02411-18,CAMDEN-SOMERDALE BORO,4,N,N,N,7,11,2,1,4,2,1,6,1,5,1,,69,N
04-31-2018-00322-18,CAMDEN-SOMERDALE BORO,5,N,N,N,2,4,2,3,4,2,1,,1,5,1,40,26,N
04-32-2018-2018-04348,CAMDEN-STRATFORD BORO,4,N,N,N,1,13,5,1,4,2,2,1,2,5,1,25,26,N
04-34-2018-2018-14845,CAMDEN-VOORHEES TWP,5,Y,N,N,2,7,5,1,4,2,1,1,1,5,1,40,26,N
04-34-2018-2018-22338,CAMDEN-VOORHEES TWP,4,N,Y,N,4,11,7,1,4,2,1,1,1,5,1,25,69,N
04-34-2018-18-194-AC,CAMDEN-VOORHEES TWP,4,N,N,N,1,13,5,1,4,2,1,7,1,5,1,40,26,N
04-35-2018-180007749,CAMDEN-WATERFORD TWP,5,N,N,N,4,10,5,1,4,2,1,7,1,5,1,50,1,N
04-36-2018-180025862,CAMDEN-WINSLOW TWP,5,N,N,N,5,14,5,1,5,2,1,1,1,5,1,50,21,N
04-36-2018-A160-2018-00271A,CAMDEN-WINSLOW TWP,5,N,N,N,4,11,3,1,4,2,1,1,1,3,1,65,60,N
04-36-2018-180038048,CAMDEN-WINSLOW TWP,5,N,N,N,4,4,5,1,4,2,1,1,1,5,1,45,26,N
04-36-2018-180035402,CAMDEN-WINSLOW TWP,4,N,N,N,4,11,5,1,4,2,1,1,5,5,1,50,60,N
04-36-2018-2018-46971,CAMDEN-WINSLOW TWP,4,Y,N,N,7,1,5,1,4,2,1,7,1,5,1,45,26,N
04-36-2018-2018-48311,CAMDEN-WINSLOW TWP,4,N,N,N,2,3,2,1,4,2,2,1,5,5,1,50,26,N
04-36-2018-A160-2018-00359A,CAMDEN-WINSLOW TWP,5,N,Y,N,4,11,3,3,4,2,1,5,1,3,1,65,60,N
04-36-2018-180012890,CAMDEN-WINSLOW TWP,4,Y,N,N,7,11,5,1,4,2,1,7,1,5,1,45,46,N
04-36-2018-180035533,CAMDEN-WINSLOW TWP,5,Y,N,N,4,4,5,1,5,2,2,1,5,5,1,50,26,N
04-36-2018-A160-2018-00090A,CAMDEN-WINSLOW TWP,5,N,N,N,1,13,3,1,4,2,1,1,1,1,1,65,22,N
04-36-2018-A160-2018-00452A,CAMDEN-WINSLOW TWP,5,N,Y,N,4,11,3,1,4,2,1,1,1,1,1,65,46,N
04-36-2018-180004835,CAMDEN-WINSLOW TWP,4,Y,N,N,4,3,5,1,4,2,1,7,1,5,1,45,26,N
04-36-2018-A160-2018-00330A,CAMDEN-WINSLOW TWP,4,N,N,N,4,11,3,3,4,2,1,1,1,1,1,65,46,N
04-36-2018-2018-50958,CAMDEN-WINSLOW TWP,5,N,N,N,4,11,7,1,4,2,1,5,1,5,1,50,52,N
05-04-2018-A050-2018-00405A,CAPE MAY-DENNIS TWP,4,N,N,N,2,3,2,1,4,2,1,1,1,5,1,50,26,N
05-04-2018-A050-2018-00019A,CAPE MAY-DENNIS TWP,5,Y,Y,N,1,13,2,1,4,2,2,7,1,5,1,50,22,N
05-04-2018-A050-2018-00323A,CAPE MAY-DENNIS TWP,5,N,Y,N,4,15,5,1,4,2,1,7,1,5,1,40,39,N
05-04-2018-A050-2018-00175A,CAPE MAY-DENNIS TWP,4,N,N,N,4,5,2,2,4,2,2,5,2,5,1,45,26,N
05-04-2018-A050-2018-00140A,CAPE MAY-DENNIS TWP,5,N,N,N,4,11,2,2,4,2,2,1,2,5,1,50,46,N
05-04-2018-A050-2018-00239A,CAPE MAY-DENNIS TWP,5,N,N,N,3,10,2,2,4,2,1,1,1,5,1,45,1,N
05-04-2018-A050-2018-00209A,CAPE MAY-DENNIS TWP,4,N,N,N,4,4,5,1,4,2,1,1,5,5,2,45,26,N
05-05-2018-2018-27437,CAPE MAY-LOWER TWP,5,N,N,N,4,15,5,1,4,2,1,1,1,5,1,50,39,N
05-05-2018-2018-30391,CAPE MAY-LOWER TWP,4,Y,N,N,2,14,7,1,4,2,1,1,5,5,1,25,21,N
05-05-2018-2018-08588,CAPE MAY-LOWER TWP,5,Y,N,N,4,11,5,1,4,2,1,1,5,5,1,40,56,N
05-05-2018-2018-38315,CAPE MAY-LOWER TWP,4,N,Y,N,4,11,5,1,4,2,1,1,1,4,1,25,69,N
05-06-2018-I-2018-13229,CAPE MAY-MIDDLE TWP,4,Y,Y,N,2,4,2,3,4,2,1,1,1,5,1,50,26,N
05-06-2018-I-2018-33950,CAPE MAY-MIDDLE TWP,5,Y,N,N,4,11,7,1,4,2,1,1,1,5,1,25,60,N
05-06-2018-I-2018-23594,CAPE MAY-MIDDLE TWP,4,N,N,N,4,11,7,1,4,3,1,5,1,5,1,35,48,N
05-06-2018-E030-2018-00184A,CAPE MAY-MIDDLE TWP,5,N,N,N,7,11,3,1,4,2,1,5,1,1,1,65,46,N
05-06-2018-I-2018-26387,CAPE MAY-MIDDLE TWP,5,N,N,N,4,11,2,1,4,2,1,2,1,3,1,50,52,N
05-06-2018-I-2018-45976,CAPE MAY-MIDDLE TWP,4,N,N,N,2,3,2,1,4,2,1,1,1,5,1,40,26,N
05-06-2018-I-2018-30806,CAPE MAY-MIDDLE TWP,5,N,N,N,2,4,5,1,4,2,2,1,5,5,1,50,26,N
05-06-2018-I-2018-07075,CAPE MAY-MIDDLE TWP,4,N,N,N,2,13,5,1,4,2,2,7,5,4,1,35,22,N
05-06-2018-I-2018-42654,CAPE MAY-MIDDLE TWP,5,N,N,N,4,7,2,1,4,2,2,1,1,5,1,50,26,N
05-06-2018-E030-2018-01285A,CAPE MAY-MIDDLE TWP,4,N,N,N,7,11,3,1,4,2,2,1,3,1,1,65,46,N
05-06-2018-E030-2018-00376A,CAPE MAY-MIDDLE TWP,5,N,Y,N,4,11,3,1,4,2,1,2,1,3,1,65,60,N
05-08-2018-PD-18-21619,CAPE MAY-OCEAN CITY,4,Y,N,N,2,13,5,1,4,2,1,1,1,5,1,25,22,N
05-11-2018-A050-2018-00605A,CAPE MAY-UPPER TWP,4,N,N,N,2,1,2,1,4,2,1,1,1,5,1,50,26,N
05-11-2018-A050-2018-00107A,CAPE MAY-UPPER TWP,5,Y,N,N,7,3,5,1,4,2,1,1,1,5,1,35,26,N
05-11-2018-E030-2018-00223A,CAPE MAY-UPPER TWP,5,N,N,N,7,11,3,1,4,2,5,3,7,1,1,65,46,N
05-11-2018-A050-2018-00036A,CAPE MAY-UPPER TWP,4,N,N,N,4,5,2,3,4,2,1,1,1,5,1,45,26,N
05-11-2018-A050-2018-00300A,CAPE MAY-UPPER TWP,4,N,N,N,4,11,5,1,4,2,1,5,1,5,1,50,60,N
05-11-2018-E030-2018-01060A,CAPE MAY-UPPER TWP,4,N,N,N,4,10,3,1,4,2,2,1,5,1,1,65,1,N
05-11-2018-A050-2018-00121A,CAPE MAY-UPPER TWP,4,N,N,N,4,3,2,1,5,2,1,1,1,5,1,45,26,N
05-14-2018-18-43092,CAPE MAY-WILDWOOD CITY,4,Y,N,N,2,14,7,1,4,2,1,1,1,5,1,25,21,N
05-14-2018-18-49853,CAPE MAY-WILDWOOD CITY,4,Y,N,N,2,3,5,1,4,2,1,1,1,5,1,25,26,N
05-16-2018-A050-2018-00069A,CAPE MAY-WOODBINE BORO,4,N,N,N,4,11,5,1,4,2,2,1,2,5,1,50,54,N
06-01-2018-18-21867,CUMBERLAND-BRIDGETON CITY,5,N,N,N,7,11,5,2,5,2,1,2,5,5,1,35,56,N
06-01-2018-18-20574,CUMBERLAND-BRIDGETON CITY,5,Y,N,N,2,3,5,1,4,2,1,1,1,5,,40,26,N
06-01-2018-18-54495,CUMBERLAND-BRIDGETON CITY,5,N,N,N,4,11,5,1,4,2,2,5,2,5,1,50,60,N
06-02-2018-A100-2018-00234A,CUMBERLAND-COMMERCIAL TWP,4,N,N,N,4,11,5,1,4,2,1,1,1,5,1,50,52,N
06-02-2018-A100-2018-00195A,CUMBERLAND-COMMERCIAL TWP,5,N,Y,N,4,11,5,3,4,2,2,5,2,5,1,50,60,N
06-05-2018-A040-2018-00896A,CUMBERLAND-FAIRFIELD TWP,4,N,N,N,2,7,2,1,4,2,1,3,1,5,1,50,26,N
06-06-2018-A040-2018-00799A,CUMBERLAND-GREENWICH TWP,4,N,N,N,4,11,5,1,4,2,1,1,1,5,1,50,61,N
06-07-2018-A040-2018-00166A,CUMBERLAND-HOPEWELL TWP,5,Y,N,N,2,3,2,1,4,2,1,1,1,5,1,50,26,N
06-07-2018-A040-2018-00249A,CUMBERLAND-HOPEWELL TWP,5,N,N,N,2,3,2,1,4,2,1,3,1,5,1,50,26,N
06-07-2018-A040-2018-00898A,CUMBERLAND-HOPEWELL TWP,4,N,N,N,4,11,5,1,4,2,1,5,1,5,1,25,60,N
06-08-2018-A100-2018-00590A,CUMBERLAND-LAWRENCE TWP,4,N,N,N,4,11,5,1,4,2,2,3,2,5,1,50,60,N
06-09-2018-A100-2018-00469A,CUMBERLAND-MAURICE RIVER TWP,5,N,N,N,4,11,5,2,4,2,2,5,5,5,1,50,60,N
06-09-2018-A100-2018-00454A,CUMBERLAND-MAURICE RIVER TWP,5,N,Y,N,4,11,2,3,4,2,1,5,1,3,1,55,60,N
06-09-2018-A100-2018-00276A,CUMBERLAND-MAURICE RIVER TWP,4,N,N,N,4,11,5,1,4,2,1,1,1,5,1,50,60,N
06-09-2018-A100-2018-00026A,CUMBERLAND-MAURICE RIVER TWP,5,N,Y,N,4,4,2,1,4,2,1,5,1,5,1,50,26,N
06-10-2018-18-08342,CUMBERLAND-MILLVILLE CITY,4,Y,N,N,1,13,2,1,4,2,1,7,1,4,1,45,22,N
06-10-2018-18-26333,CUMBERLAND-MILLVILLE CITY,4,N,N,N,1,13,2,1,4,2,1,3,1,5,1,50,26,N
06-10-2018-18-11967,CUMBERLAND-MILLVILLE CITY,5,Y,N,N,5,14,7,1,4,2,1,4,1,5,1,25,21,N
06-10-2018-18-33882,CUMBERLAND-MILLVILLE CITY,4,Y,N,N,7,3,5,1,4,2,1,6,1,5,1,25,26,N
06-10-2018-18-26021,CUMBERLAND-MILLVILLE CITY,4,Y,N,N,1,13,2,1,4,2,1,6,1,5,1,35,22,N
06-10-2018-18-05494,CUMBERLAND-MILLVILLE CITY,4,N,N,N,4,11,7,1,5,2,1,6,1,5,2,25,48,N
06-10-2018-18-09590,CUMBERLAND-MILLVILLE CITY,5,N,N,N,1,13,2,1,4,2,1,7,1,5,1,45,22,N
06-10-2018-18-33440,CUMBERLAND-MILLVILLE CITY,4,Y,N,N,2,3,7,1,4,2,2,1,2,5,1,25,26,N
06-10-2018-18-33961,CUMBERLAND-MILLVILLE CITY,4,N,N,N,2,6,5,1,4,2,2,6,2,5,1,35,26,N
06-10-2018-18-04738,CUMBERLAND-MILLVILLE CITY,4,N,N,N,5,14,2,1,4,2,2,6,2,4,1,45,21,N
06-10-2018-18-12658,CUMBERLAND-MILLVILLE CITY,4,N,N,N,4,11,7,1,4,2,2,7,2,5,1,25,54,N
06-10-2018-18-15206,CUMBERLAND-MILLVILLE CITY,5,N,N,N,4,11,7,1,4,2,1,1,1,4,1,25,60,N
06-13-2018-A040-2018-00735A,CUMBERLAND-UPPER DEERFIELD TWP,5,N,N,N,4,4,2,3,4,2,2,1,2,5,1,50,26,N
06-13-2018-A040-2018-00668A,CUMBERLAND-UPPER DEERFIELD TWP,4,N,N,N,2,7,2,1,4,2,1,2,1,5,1,50,26,N
06-14-2018-2018056204,CUMBERLAND-VINELAND CITY,4,Y,N,N,2,3,5,1,4,2,2,1,2,5,1,50,26,N
06-14-2018-2018048514,CUMBERLAND-VINELAND CITY,5,Y,Y,N,3,1,7,1,4,2,1,1,5,5,1,40,26,N
06-14-2018-2018017965,CUMBERLAND-VINELAND CITY,5,N,N,N,7,11,9,1,4,2,1,1,1,5,1,15,69,N
06-14-2018-2018028851,CUMBERLAND-VINELAND CITY,4,N,N,N,4,11,5,1,4,2,1,1,1,5,1,45,61,N
06-14-2018-2018048753,CUMBERLAND-VINELAND CITY,4,Y,N,N,2,2,5,1,4,2,1,1,1,5,1,40,26,N
06-14-2018-2018078532,CUMBERLAND-VINELAND CITY,5,N,N,N,4,10,7,1,4,2,1,6,1,5,1,45,,N
06-14-2018-2018016090,CUMBERLAND-VINELAND CITY,4,N,N,N,4,11,5,1,4,2,1,7,1,5,1,50,60,N
06-14-2018-2018048281,CUMBERLAND-VINELAND CITY,4,N,N,N,7,11,7,1,4,2,1,1,5,5,,40,51,N
06-14-2018-2018016628,CUMBERLAND-VINELAND CITY,5,N,N,N,4,99,5,1,4,2,1,6,1,5,1,50,11,N
06-14-2018-2018007181,CUMBERLAND-VINELAND CITY,5,N,N,N,2,4,7,1,4,2,1,7,1,5,1,40,26,N
06-14-2018-2018060390,CUMBERLAND-VINELAND CITY,5,N,N,N,1,13,2,1,4,2,1,1,1,5,1,45,22,N
06-14-2018-2018014207,CUMBERLAND-VINELAND CITY,4,Y,N,N,1,13,7,1,4,2,1,1,1,5,1,35,22,N
06-14-2018-2018009847,CUMBERLAND-VINELAND CITY,4,N,N,N,4,11,5,1,4,2,1,1,1,5,1,40,56,N
06-14-2018-2018068905,CUMBERLAND-VINELAND CITY,5,N,N,N,4,11,5,1,4,2,1,1,1,5,1,50,,N
06-14-2018-2018003209,CUMBERLAND-VINELAND CITY,4,N,N,N,4,11,5,3,6,2,1,6,1,5,1,50,56,N
07-01-2018-I-2018-000735,ESSEX-BELLEVILLE TWP,4,N,Y,N,2,4,7,1,4,2,1,1,1,4,1,25,26,N
07-01-2018-18-054334,ESSEX-BELLEVILLE TWP,4,N,N,N,2,7,5,1,4,2,1,1,1,4,1,25,26,N
07-01-2018-18-053860,ESSEX-BELLEVILLE TWP,4,N,N,N,7,11,2,1,4,2,1,1,1,1,1,55,,N
07-01-2018-18-047452,ESSEX-BELLEVILLE TWP,4,N,N,N,4,10,2,2,5,2,1,6,1,1,1,50,56,N
07-01-2018-18-055203,ESSEX-BELLEVILLE TWP,4,Y,N,N,2,7,5,1,4,2,1,1,1,4,1,25,26,N
07-01-2018-18-054521,ESSEX-BELLEVILLE TWP,4,Y,N,N,2,3,5,1,4,2,1,6,1,4,1,25,26,N
07-02-2018-18-97017,ESSEX-BLOOMFIELD TWP,4,N,N,N,7,11,7,1,4,2,1,6,1,4,1,25,26,N
07-02-2018-18-71643,ESSEX-BLOOMFIELD TWP,4,Y,N,N,7,7,5,1,4,2,2,1,2,4,1,25,26,N
07-02-2018-E040-2018-05678A,ESSEX-BLOOMFIELD TWP,4,N,N,N,4,11,3,1,5,2,1,1,1,1,1,55,50,N
07-02-2018-18-97246,ESSEX-BLOOMFIELD TWP,4,N,N,N,7,11,7,1,4,2,1,1,1,5,1,,56,N
07-02-2018-18-94641,ESSEX-BLOOMFIELD TWP,4,Y,N,N,2,3,5,1,4,2,1,6,1,5,1,25,26,N
07-02-2018-18-97282,ESSEX-BLOOMFIELD TWP,4,N,N,N,2,7,5,1,4,2,1,6,1,4,1,25,26,N
07-02-2018-18-55157,ESSEX-BLOOMFIELD TWP,4,Y,N,N,2,6,7,1,4,2,1,6,1,5,1,25,28,N
07-03-2018-I-2018-014170,ESSEX-CALDWELL BORO,5,N,N,N,1,13,5,1,5,2,1,1,5,5,1,30,22,N
07-04-2018-18-04383,ESSEX-CEDAR GROVE TWP,4,N,N,N,4,5,5,1,6,2,1,1,1,5,1,25,26,N
07-04-2018-18-13737,ESSEX-CEDAR GROVE TWP,4,N,N,N,2,2,2,1,4,2,1,1,1,5,1,40,26,N
07-05-2018-18-879-9,ESSEX-EAST ORANGE CITY,5,Y,N,N,4,2,7,1,4,1,1,1,1,4,1,25,26,N
07-05-2018-18-011133,ESSEX-EAST ORANGE CITY,5,N,N,N,7,11,7,1,4,2,1,1,1,5,1,25,,N
07-05-2018-E040-2018-04630A,ESSEX-EAST ORANGE CITY,4,N,Y,N,7,11,1,1,6,2,1,1,1,1,1,55,48,N
07-05-2018-18-4278,ESSEX-EAST ORANGE CITY,4,N,N,N,1,13,5,1,4,2,1,6,1,4,1,25,22,N
07-05-2018-18-008761,ESSEX-EAST ORANGE CITY,4,N,N,N,5,14,7,1,4,2,1,1,1,5,1,25,26,N
07-05-2018-18-6544,ESSEX-EAST ORANGE CITY,4,N,N,N,2,6,7,1,4,2,1,1,1,4,1,,,N
07-05-2018-18-14053,ESSEX-EAST ORANGE CITY,4,N,N,N,2,4,7,1,4,2,1,6,1,5,1,25,26,N
07-05-2018-18-009577,ESSEX-EAST ORANGE CITY,4,Y,N,N,2,3,7,1,4,2,1,1,1,4,1,45,26,N
07-05-2018-E040-2018-01029A,ESSEX-EAST ORANGE CITY,5,N,N,N,1,13,3,1,6,2,1,6,1,1,1,55,22,N
07-05-2018-18-14584,ESSEX-EAST ORANGE CITY,4,Y,N,N,1,13,7,1,4,2,1,6,1,5,1,35,22,N
07-05-2018-18-4561,ESSEX-EAST ORANGE CITY,5,Y,N,N,4,99,7,1,4,2,2,6,1,4,1,25,19,N
07-07-2018-18-17950,ESSEX-FAIRFIELD BORO,4,N,N,N,2,3,5,2,4,2,1,1,1,5,1,40,26,N
07-07-2018-18-37794,ESSEX-FAIRFIELD BORO,4,N,N,N,2,3,5,1,4,2,2,1,2,4,1,40,26,N
07-07-2018-B060-2018-04478A,ESSEX-FAIRFIELD BORO,4,N,N,N,2,2,1,1,4,2,1,5,1,1,1,65,26,N
07-08-2018-18-40903,ESSEX-GLEN RIDGE BORO,4,Y,N,N,2,3,5,1,4,2,1,6,1,5,1,35,26,N
07-08-2018-18-14680,ESSEX-GLEN RIDGE BORO,5,Y,N,N,2,3,5,1,7,2,1,1,1,5,1,35,26,N
07-08-2018-VH-2018-35/VH-201836,ESSEX-GLEN RIDGE BORO,5,N,N,N,7,11,5,2,5,2,2,6,2,4,1,25,30,N
07-08-2018-18-41892,ESSEX-GLEN RIDGE BORO,4,Y,N,N,2,3,5,1,4,2,2,1,2,5,1,35,26,N
07-09-2018-I-2018-107189,ESSEX-IRVINGTON TWP,5,N,N,N,1,13,5,1,4,2,1,6,1,4,4,25,,N
07-09-2018-C-2018-042716,ESSEX-IRVINGTON TWP,4,Y,N,N,2,3,5,1,4,2,1,1,1,5,1,25,26,N
07-09-2018-I-2018-092045,ESSEX-IRVINGTON TWP,5,Y,N,N,1,13,5,1,4,2,2,6,2,5,1,25,,N
07-09-2018-I-2018-062352,ESSEX-IRVINGTON TWP,5,Y,N,N,1,3,7,1,4,2,1,1,1,4,1,25,,N
07-09-2018-I-2018-028040,ESSEX-IRVINGTON TWP,4,Y,N,N,2,7,5,1,4,1,1,6,1,4,1,,26,N
07-09-2018-18-06401,ESSEX-IRVINGTON TWP,5,N,N,N,2,4,5,1,5,2,1,1,1,5,1,35,26,N
07-09-2018-I-2018-087889,ESSEX-IRVINGTON TWP,4,Y,N,N,2,7,7,1,4,2,1,1,1,5,1,25,26,N
07-09-2018-I-2018-030683,ESSEX-IRVINGTON TWP,4,N,N,N,2,3,5,1,4,2,1,1,5,4,1,25,,N
07-10-2018-I2018-022770,ESSEX-LIVINGSTON TWP,4,N,Y,N,4,11,5,1,4,2,1,1,1,4,1,35,52,N
07-10-2018-I2018-022724,ESSEX-LIVINGSTON TWP,4,N,Y,N,2,1,5,1,4,2,1,1,1,1,1,50,26,N
07-10-2018-B060-2018-04505A,ESSEX-LIVINGSTON TWP,4,N,N,N,2,2,1,3,4,2,1,4,1,1,1,65,26,N
07-10-2018-I2018-025764,ESSEX-LIVINGSTON TWP,5,N,N,N,1,13,5,1,4,2,1,5,1,5,1,50,22,N
07-10-2018-I2018-013126,ESSEX-LIVINGSTON TWP,5,Y,N,N,7,3,5,1,4,2,2,1,2,5,1,50,26,N
07-10-2018-I2018-017949,ESSEX-LIVINGSTON TWP,5,N,N,N,1,13,7,1,4,2,1,1,1,5,1,25,22,N
07-11-2018-18-29517,ESSEX-MAPLEWOOD TWP,4,N,Y,N,2,6,7,1,4,2,2,6,2,4,1,25,26,N
07-11-2018-18-24528,ESSEX-MAPLEWOOD TWP,5,N,N,N,5,14,7,1,4,2,1,6,1,5,1,35,21,N
07-11-2018-C-2018-003294,ESSEX-MAPLEWOOD TWP,4,N,N,N,7,11,5,2,5,2,1,1,1,1,1,40,53,N
07-12-2018-I-2018-023664,ESSEX-MILLBURN TWP,5,N,N,N,1,13,5,1,4,2,2,6,2,5,1,25,22,N
07-12-2018-C-2018-003978,ESSEX-MILLBURN TWP,4,N,Y,N,4,4,7,2,5,2,2,7,2,5,1,35,26,N
07-13-2018-18-089335,ESSEX-MONTCLAIR TWP,4,N,N,N,1,13,7,1,5,2,1,1,1,5,1,25,22,N
07-13-2018-18-078065,ESSEX-MONTCLAIR TWP,4,Y,N,N,2,7,5,1,6,2,1,1,1,5,1,25,26,N
07-13-2018-18-121073,ESSEX-MONTCLAIR TWP,4,Y,N,N,2,7,7,1,4,2,1,1,1,5,1,25,26,N
07-13-2018-18-100916,ESSEX-MONTCLAIR TWP,5,N,N,N,1,13,5,1,6,2,1,6,1,5,1,35,22,N
07-13-2018-18RED192,ESSEX-MONTCLAIR TWP,5,Y,N,N,1,13,5,1,4,2,2,6,2,5,1,25,22,N
07-14-2018-C18054525,ESSEX-NEWARK CITY,4,N,N,N,7,11,2,1,6,2,1,1,1,5,1,,46,N
07-14-2018-C18057048,ESSEX-NEWARK CITY,5,N,N,N,7,11,7,1,4,2,2,6,2,4,1,25,60,N
07-14-2018-C18059564,ESSEX-NEWARK CITY,5,N,N,N,1,13,7,1,4,2,1,6,1,4,0,25,22,N
07-14-2018-C18029700,ESSEX-NEWARK CITY,4,Y,N,N,2,3,7,1,4,2,1,1,1,4,1,25,26,N
07-14-2018-VH-2018-11,ESSEX-NEWARK CITY,5,N,N,N,2,1,7,1,4,2,1,6,1,,1,25,,N
07-14-2018-C18011106,ESSEX-NEWARK CITY,5,N,N,N,1,13,7,1,4,2,1,1,1,4,1,25,22,N
07-14-2018-C18034709,ESSEX-NEWARK CITY,5,N,N,N,5,3,7,1,4,2,1,1,1,4,1,,,N
07-14-2018-C18036614,ESSEX-NEWARK CITY,4,N,N,N,1,13,9,1,4,5,1,1,1,5,,25,26,N
07-14-2018-C18021061,ESSEX-NEWARK CITY,4,Y,N,N,2,3,5,1,4,2,2,6,2,5,1,25,26,N
07-14-2018-C18007452,ESSEX-NEWARK CITY,4,N,N,N,1,13,7,1,4,2,1,1,1,5,1,25,22,N
07-14-2018-C18036755,ESSEX-NEWARK CITY,4,Y,N,N,1,13,7,3,4,2,1,6,1,4,1,25,22,N
07-14-2018-D030-2018-02000A,ESSEX-NEWARK CITY,4,N,N,N,2,6,3,3,6,2,1,1,1,1,1,55,26,N
07-14-2018-C18018410,ESSEX-NEWARK CITY,4,N,N,N,4,11,7,1,5,2,1,7,1,4,1,25,57,N
07-14-2018-C18059694,ESSEX-NEWARK CITY,5,Y,N,N,1,13,5,1,4,2,1,6,1,4,1,25,22,N
07-14-2018-B130-2018-02930A,ESSEX-NEWARK CITY,4,N,N,N,4,11,1,2,4,2,1,7,1,1,1,55,60,N
07-14-2018-D030-2018-01881A,ESSEX-NEWARK CITY,5,N,N,N,3,10,3,1,4,2,1,1,1,1,1,55,1,N
07-14-2018-C18045778,ESSEX-NEWARK CITY,5,Y,N,N,1,13,2,,,,,,,,,35,,N
07-14-2018-C18017132,ESSEX-NEWARK CITY,4,N,N,N,2,3,7,1,4,2,1,6,1,5,1,,26,N
07-14-2018-C18058452,ESSEX-NEWARK CITY,4,N,N,N,7,11,7,1,6,2,1,2,1,4,1,25,,N
07-14-2018-C18043484,ESSEX-NEWARK CITY,4,Y,N,N,5,14,7,1,4,2,1,1,1,4,1,25,21,N
07-14-2018-C18023822,ESSEX-NEWARK CITY,4,N,N,N,2,7,7,1,4,2,1,1,1,4,1,25,26,N
07-14-2018-C18029197,ESSEX-NEWARK CITY,4,Y,N,N,2,4,2,1,4,2,1,1,1,5,1,25,26,N
07-14-2018-C18057065,ESSEX-NEWARK CITY,4,N,Y,N,2,6,7,1,4,2,2,1,1,5,1,,28,N
07-14-2018-C-2018-004655,ESSEX-NEWARK CITY,4,N,N,N,5,14,7,1,4,2,1,1,1,5,1,25,21,N
07-14-2018-I-2018-052078,ESSEX-NEWARK CITY,5,Y,N,N,1,13,5,1,6,2,1,6,1,5,1,,22,N
