crashid,location,severity_rating5,intersection,alcohol_involved,hazmat_involved,hs_collision_type,crash_type,road_sys_code,road_horiz_align_code,road_grade_code,road_surf_code,surf_cond_code,light_cond_code,environ_cond_code,road_median_code,temp_traffic_zone,posted_speed,first_harmful_event,flg_cell_in_use
04-36-2015-150003107,CAMDEN-WINSLOW TWP,4,N,N,N,4,11,5,1,4,2,2,1,1,5,1,50,5,N
04-36-2015-150001885,CAMDEN-WINSLOW TWP,5,N,N,N,4,11,2,1,4,2,1,7,1,5,1,50,5,N
04-36-2015-A160-2015-00177A,CAMDEN-WINSLOW TWP,4,N,N,N,4,1,3,1,4,2,2,1,1,3,0,65,26,N
04-36-2015-A160-2015-00293A,CAMDEN-WINSLOW TWP,4,N,N,N,7,11,3,1,4,2,1,1,1,3,1,65,60,N
04-36-2015-150001448,CAMDEN-WINSLOW TWP,4,Y,N,N,2,3,5,1,4,2,1,1,1,5,1,50,26,N
04-36-2015-A160-2015-00232A,CAMDEN-WINSLOW TWP,4,N,N,N,2,1,3,1,4,2,1,5,1,3,1,65,26,Y
04-36-2015-A160-2015-00056A,CAMDEN-WINSLOW TWP,4,N,N,N,4,1,3,1,4,2,2,1,2,3,1,65,26,N
04-37-2015-01251-15,CAMDEN-WOODLYNNE BORO,4,N,N,N,2,11,2,1,4,2,1,6,1,4,1,35,,N
05-01-2015-15-06313,CAPE MAY-AVALON BORO,5,Y,N,N,5,14,7,1,4,2,1,1,1,5,1,25,21,N
05-04-2015-A050-2015-00231A,CAPE MAY-DENNIS TWP,4,N,N,N,2,1,2,1,4,2,1,6,1,5,1,50,26,N
05-04-2015-A050-2015-00404A,CAPE MAY-DENNIS TWP,5,N,N,N,4,11,5,0,4,2,1,1,1,5,1,50,5,N
05-04-2015-A050-2015-00648A,CAPE MAY-DENNIS TWP,4,N,N,N,4,11,5,0,4,2,1,5,1,5,1,50,6,N
05-04-2015-A050-2015-00207A,CAPE MAY-DENNIS TWP,4,N,N,N,3,1,2,1,4,2,1,1,1,5,1,50,26,N
05-05-2015-I-2015-032450,CAPE MAY-LOWER TWP,4,Y,N,N,2,3,5,1,4,2,1,1,1,5,1,45,26,N
05-05-2015-I-2015-034461,CAPE MAY-LOWER TWP,4,Y,N,N,2,4,5,1,4,2,1,7,1,5,1,30,26,N
05-05-2015-I-2015-012058,CAPE MAY-LOWER TWP,4,N,N,N,1,13,5,1,4,2,2,7,2,5,1,35,22,N
05-05-2015-I-2015-054849,CAPE MAY-LOWER TWP,4,N,N,N,1,13,5,1,4,2,1,6,1,5,1,50,22,N
05-05-2015-I-2015-006330,CAPE MAY-LOWER TWP,5,N,N,N,4,99,5,1,4,2,4,1,5,5,1,45,7,N
05-05-2015-I-2015-012446,CAPE MAY-LOWER TWP,4,N,N,N,1,13,2,1,4,2,1,5,1,3,1,50,22,N
05-06-2015-I-2015-05733,CAPE MAY-MIDDLE TWP,5,N,N,N,2,1,2,0,0,1,4,6,2,1,1,45,26,N
05-06-2015-I-2015-04086,CAPE MAY-MIDDLE TWP,5,N,N,N,4,11,2,1,4,2,1,1,1,3,1,50,5,N
05-06-2015-I-2015-33633,CAPE MAY-MIDDLE TWP,5,N,N,N,1,13,2,1,4,2,1,6,1,5,1,35,22,N
05-06-2015-I-2015-24004,CAPE MAY-MIDDLE TWP,4,N,Y,N,4,10,2,1,4,2,1,1,1,3,1,50,6,N
05-06-2015-I-2015-11497,CAPE MAY-MIDDLE TWP,4,N,N,N,2,3,2,1,4,2,1,1,1,2,1,40,26,N
05-06-2015-I-2015-07680,CAPE MAY-MIDDLE TWP,5,N,N,N,1,13,2,1,4,2,1,7,1,5,1,40,22,N
05-06-2015-E030-2015-00336A,CAPE MAY-MIDDLE TWP,4,N,Y,N,4,11,3,0,4,2,1,4,1,1,1,65,6,N
05-06-2015-E030-2015-00902A,CAPE MAY-MIDDLE TWP,4,N,N,N,4,11,3,1,4,2,1,1,1,1,2,45,5,N
05-08-2015-PD-15-33008,CAPE MAY-OCEAN CITY,4,N,N,N,2,6,7,1,4,2,1,1,1,5,1,25,28,N
05-08-2015-PD-15-19509,CAPE MAY-OCEAN CITY,4,N,N,N,4,13,7,1,4,2,1,1,1,5,1,15,5,N
05-09-2015-I-2015-09797,CAPE MAY-SEA ISLE CITY,4,N,Y,N,2,6,7,1,4,2,1,6,1,5,1,25,28,N
05-11-2015-A050-2015-00242A,CAPE MAY-UPPER TWP,5,N,N,N,2,1,2,0,4,2,1,1,1,5,1,45,26,N
05-11-2015-A050-2015-00547A,CAPE MAY-UPPER TWP,5,N,N,N,4,99,5,1,4,2,1,1,1,5,1,50,7,N
05-11-2015-A050-2015-00020A,CAPE MAY-UPPER TWP,5,N,N,N,1,13,5,1,4,2,2,5,2,4,1,35,22,N
05-11-2015-A050-2015-00350A,CAPE MAY-UPPER TWP,5,Y,N,N,2,7,2,1,4,2,1,3,1,5,1,45,26,N
05-11-2015-A050-2015-005474A,CAPE MAY-UPPER TWP,5,N,N,N,2,4,5,1,4,2,1,1,1,5,1,50,26,N
05-11-2015-A050201500547A,CAPE MAY-UPPER TWP,5,N,N,N,2,4,5,1,4,2,1,1,1,5,1,50,26,N
05-11-2015-A050-2015-00389A,CAPE MAY-UPPER TWP,4,N,N,N,4,11,7,1,4,2,1,1,1,5,1,25,5,N
05-11-2015-A050-2015-00604A,CAPE MAY-UPPER TWP,5,N,N,N,4,11,2,1,4,2,1,1,1,5,1,50,5,N
05-14-2015-2015-028079,CAPE MAY-WILDWOOD CITY,4,N,N,N,5,14,7,1,0,2,1,6,1,5,1,25,21,N
05-14-2015-2015-031593,CAPE MAY-WILDWOOD CITY,4,Y,Y,N,5,14,5,1,0,2,1,,5,5,1,25,21,N
06-01-2015-15-40511,CUMBERLAND-BRIDGETON CITY,4,Y,N,N,7,11,7,1,4,2,1,1,1,5,1,25,60,N
06-01-2015-15-34590,CUMBERLAND-BRIDGETON CITY,4,N,N,N,5,14,2,1,4,2,1,1,1,5,1,,21,N
06-01-2015-BR-25683-15,CUMBERLAND-BRIDGETON CITY,5,N,N,N,1,13,5,0,4,2,1,5,1,5,1,40,22,N
06-01-2015-15-32479,CUMBERLAND-BRIDGETON CITY,4,Y,N,N,2,6,5,1,0,2,2,6,2,5,1,25,28,N
06-02-2015-A100-2015-00383A,CUMBERLAND-COMMERCIAL TWP,5,Y,N,N,4,11,5,1,4,2,1,1,1,5,1,25,5,N
06-02-2015-A100-2015-00547A,CUMBERLAND-COMMERCIAL TWP,5,Y,N,N,1,13,5,1,4,2,2,6,2,5,1,50,22,N
06-03-2015-A040-2015-00205A,CUMBERLAND-DEERFIELD TWP,5,N,N,N,4,11,5,1,4,2,1,7,1,5,1,50,5,N
06-03-2015-A040-2015-00066A,CUMBERLAND-DEERFIELD TWP,4,N,N,N,4,11,2,1,4,2,1,1,1,5,1,50,6,N
06-03-2015-A040-2015-00448A,CUMBERLAND-DEERFIELD TWP,4,Y,N,N,4,3,5,1,4,2,1,1,1,5,1,50,26,N
06-03-2015-A040-2015-00587A,CUMBERLAND-DEERFIELD TWP,4,N,Y,N,4,11,5,1,4,2,1,7,1,5,1,50,5,N
06-09-2015-A100-015-00332A,CUMBERLAND-MAURICE RIVER TWP,5,N,N,N,4,99,2,1,4,2,1,1,1,5,1,50,7,N
06-09-2015-A100-2015-00540A,CUMBERLAND-MAURICE RIVER TWP,5,N,N,N,4,99,5,0,0,2,2,2,4,5,1,25,7,N
06-09-2015-A100-2015-00332A,CUMBERLAND-MAURICE RIVER TWP,5,N,N,N,4,99,2,1,4,2,1,1,1,5,1,50,5,N
06-09-2015-A100201500493A,CUMBERLAND-MAURICE RIVER TWP,5,N,N,N,4,11,2,1,4,2,2,1,5,3,1,65,5,N
06-09-2015-A100-2015-00268A,CUMBERLAND-MAURICE RIVER TWP,4,N,Y,N,4,99,5,1,4,2,1,5,1,5,1,50,7,N
06-09-2015-A100-2015-00003A,CUMBERLAND-MAURICE RIVER TWP,4,N,Y,N,2,4,2,1,4,2,1,1,1,5,1,50,26,N
06-09-2015-A100-2015-00358A,CUMBERLAND-MAURICE RIVER TWP,5,N,N,N,4,99,5,1,0,2,1,1,1,5,1,50,7,N
06-10-2015-15-00315,CUMBERLAND-MILLVILLE CITY,4,N,N,N,2,1,2,1,0,2,1,1,1,5,1,45,26,N
06-10-2015-15-06069,CUMBERLAND-MILLVILLE CITY,4,N,N,N,4,11,5,1,4,2,3,1,3,3,1,50,5,N
06-10-2015-15-05687,CUMBERLAND-MILLVILLE CITY,4,N,N,N,7,11,5,0,4,2,4,6,6,4,1,40,52,N
06-10-2015-15-05789,CUMBERLAND-MILLVILLE CITY,4,Y,N,N,2,13,7,1,4,2,2,6,1,5,1,25,26,N
06-10-2015-15-07888,CUMBERLAND-MILLVILLE CITY,4,Y,N,N,4,3,2,1,4,2,1,1,1,5,1,50,26,N
06-10-2015-15-26513,CUMBERLAND-MILLVILLE CITY,4,N,N,N,5,14,7,1,0,2,1,3,1,4,1,35,21,N
06-10-2015-15-14646,CUMBERLAND-MILLVILLE CITY,5,N,N,N,4,3,7,1,4,2,1,1,1,4,1,25,26,N
06-10-2015-A100-2015-00116A,CUMBERLAND-MILLVILLE CITY,5,N,N,N,4,11,2,1,7,2,5,1,6,3,1,65,6,N
06-10-2015-15-16600,CUMBERLAND-MILLVILLE CITY,5,N,N,N,2,2,2,1,7,2,1,1,1,4,1,50,26,N
06-13-2015-A040-2015-00556A,CUMBERLAND-UPPER DEERFIELD TWP,5,N,N,N,4,99,5,1,7,2,1,6,1,5,1,35,7,N
06-13-2015-A040201500905A,CUMBERLAND-UPPER DEERFIELD TWP,4,N,N,N,2,1,5,1,4,2,1,2,1,5,1,35,26,N
06-14-2015-2015036565,CUMBERLAND-VINELAND CITY,5,N,N,N,7,11,5,1,4,2,2,7,2,5,1,40,60,N
06-14-2015-2015010602,CUMBERLAND-VINELAND CITY,5,Y,N,N,1,13,7,1,4,2,1,6,1,5,1,40,22,N
06-14-2015-2015037096,CUMBERLAND-VINELAND CITY,4,N,N,N,3,10,5,0,4,2,1,1,1,5,1,45,1,N
06-14-2015-2015069218,CUMBERLAND-VINELAND CITY,5,N,N,N,2,4,5,1,4,1,2,1,1,5,1,50,26,N
06-14-2015-2015021308,CUMBERLAND-VINELAND CITY,5,N,N,N,7,11,5,1,4,2,1,6,1,5,1,,50,N
06-14-2015-2015025547,CUMBERLAND-VINELAND CITY,5,N,N,N,7,11,2,1,4,2,1,1,1,5,1,45,56,N
06-14-2015-2015030055,CUMBERLAND-VINELAND CITY,5,N,N,N,7,11,7,1,4,2,1,7,1,5,1,45,60,N
06-14-2015-2015050433,CUMBERLAND-VINELAND CITY,5,N,Y,N,1,13,2,1,4,2,1,5,5,5,1,45,22,N
06-14-2015-2015062051,CUMBERLAND-VINELAND CITY,5,N,N,N,2,8,5,1,4,2,1,7,5,5,1,50,26,N
06-14-2015-2015046031,CUMBERLAND-VINELAND CITY,4,N,Y,N,7,11,7,1,4,2,1,1,1,5,1,45,61,N
06-14-2015-2015066856,CUMBERLAND-VINELAND CITY,5,N,N,N,2,4,5,1,4,1,2,6,2,5,1,45,26,N
07-01-2015-I-2015-021668,ESSEX-BELLEVILLE TWP,4,N,N,N,1,13,7,,,,,,,,,25,22,N
07-01-2015-C-2015-002940,ESSEX-BELLEVILLE TWP,5,N,N,N,4,11,6,1,4,2,1,1,1,4,1,25,6,N
07-01-2015-I-2015-003808,ESSEX-BELLEVILLE TWP,5,Y,N,N,1,13,7,,,,,,,,,25,22,N
07-01-2015-I-2015-030919,ESSEX-BELLEVILLE TWP,4,Y,Y,N,1,13,2,1,7,2,1,6,1,5,1,30,22,N
07-01-2015-I-2015-019168,ESSEX-BELLEVILLE TWP,4,N,Y,N,2,8,7,1,4,2,1,1,1,5,1,,26,N
07-01-2015-I-2015-005569,ESSEX-BELLEVILLE TWP,5,N,N,N,4,99,7,0,0,2,2,6,2,4,1,25,6,N
07-01-2015-2015-1196,ESSEX-BELLEVILLE TWP,4,Y,N,N,2,3,5,1,4,2,1,6,5,5,1,35,26,N
07-02-2015-15-4043,ESSEX-BLOOMFIELD TWP,4,N,N,N,7,11,5,1,4,2,1,1,1,4,1,25,52,N
07-02-2015-15-65960,ESSEX-BLOOMFIELD TWP,5,N,N,N,1,13,5,1,4,2,1,6,1,4,1,25,22,N
07-02-2015-15-40866,ESSEX-BLOOMFIELD TWP,5,Y,N,N,1,13,5,1,4,2,1,5,1,5,1,40,22,N
07-02-2015-15-20926,ESSEX-BLOOMFIELD TWP,4,Y,N,N,1,13,7,1,4,2,2,6,2,5,1,25,22,N
07-03-2015-I-2015-000317,ESSEX-CALDWELL BORO,4,N,N,N,2,,5,1,4,2,1,6,1,5,1,25,,N
07-03-2015-I-2015-009055,ESSEX-CALDWELL BORO,4,N,N,N,2,2,5,1,4,2,1,1,1,5,1,25,26,N
07-03-2015-I-2015-015501,ESSEX-CALDWELL BORO,5,N,N,N,7,11,5,1,0,2,1,7,5,5,1,25,56,N
07-04-2015-15-14195,ESSEX-CEDAR GROVE TWP,4,N,N,N,1,13,7,1,4,2,1,1,1,5,1,25,22,N
07-05-2015-15-19780,ESSEX-EAST ORANGE CITY,4,Y,N,N,4,11,5,1,4,2,1,6,1,4,1,35,5,N
07-05-2015-15-007004,ESSEX-EAST ORANGE CITY,4,N,N,N,2,5,7,1,4,2,1,1,1,5,1,35,26,N
07-05-2015-15-004879,ESSEX-EAST ORANGE CITY,4,Y,N,N,2,7,5,1,4,2,1,1,1,4,1,25,26,N
07-05-2015-15-19198,ESSEX-EAST ORANGE CITY,4,Y,N,N,1,13,5,1,4,1,1,1,1,5,1,35,22,N
07-07-2015-2015-1123,ESSEX-FAIRFIELD BORO,4,N,N,N,7,11,2,1,4,2,2,6,5,3,1,,56,Y
07-07-2015-B060-2015-01859A,ESSEX-FAIRFIELD BORO,4,N,N,N,2,1,1,1,4,2,1,5,1,1,1,65,26,N
07-07-2015-2015-1147,ESSEX-FAIRFIELD BORO,4,N,N,N,5,14,5,1,4,2,2,1,2,5,1,35,21,N
07-09-2015-I-2015-084679,ESSEX-IRVINGTON TWP,5,Y,N,N,1,13,5,1,4,2,1,1,1,5,1,25,22,N
07-09-2015-E040-2015-04658A,ESSEX-IRVINGTON TWP,4,N,Y,N,4,11,3,0,4,2,2,6,4,1,1,55,6,N
07-09-2015-I-2015-005338,ESSEX-IRVINGTON TWP,4,Y,N,N,2,1,5,1,0,2,4,1,1,5,1,25,26,N
07-09-2015-I-2015-065168,ESSEX-IRVINGTON TWP,5,N,N,N,1,13,5,1,4,2,1,6,1,4,1,25,22,N
07-09-2015-E040-2015-04292A,ESSEX-IRVINGTON TWP,5,N,Y,N,4,11,3,0,4,2,1,5,1,1,1,55,5,N
07-09-2015-I-2015-065188,ESSEX-IRVINGTON TWP,4,N,N,N,1,13,5,1,4,2,1,6,1,4,1,25,22,N
07-10-2015-I-2015-000161,ESSEX-LIVINGSTON TWP,4,Y,N,N,4,7,5,1,0,2,3,6,3,4,1,40,26,N
07-10-2015-I2015-025840,ESSEX-LIVINGSTON TWP,4,N,N,N,5,14,7,1,0,2,1,1,1,5,1,25,,N
07-10-2015-I2015-010940,ESSEX-LIVINGSTON TWP,4,N,N,N,4,10,5,1,4,2,1,1,1,5,,50,6,N
07-10-2015-I2015-026899,ESSEX-LIVINGSTON TWP,5,N,N,N,7,11,5,0,4,2,1,1,1,2,,50,56,N
07-11-2015-15-46757,ESSEX-MAPLEWOOD TWP,4,Y,N,N,1,13,7,1,4,2,2,7,2,4,1,25,22,N
07-12-2015-C-2015-003342,ESSEX-MILLBURN TWP,5,N,N,N,7,11,7,1,4,2,1,2,1,4,1,25,60,N
07-12-2015-I-2015-003917,ESSEX-MILLBURN TWP,4,Y,N,N,1,13,5,1,4,2,1,1,1,5,1,30,22,N
07-12-2015-I-2015-009106,ESSEX-MILLBURN TWP,4,Y,N,N,5,14,5,1,4,2,1,6,1,5,1,30,21,N
07-12-2015-I-2015-017518,ESSEX-MILLBURN TWP,4,N,N,N,1,13,7,1,4,2,1,1,1,5,1,50,22,N
07-12-2015-I-2015-001781,ESSEX-MILLBURN TWP,5,N,N,N,1,13,5,1,4,2,1,1,1,5,1,25,22,N
07-13-2015-15RED054,ESSEX-MONTCLAIR TWP,4,N,N,N,1,13,7,1,0,2,1,1,5,5,1,25,22,N
07-13-2015-15RED060,ESSEX-MONTCLAIR TWP,4,N,N,N,1,13,5,1,4,2,1,1,1,5,1,25,22,N
07-13-2015-15RED877,ESSEX-MONTCLAIR TWP,4,N,N,N,4,2,5,1,4,2,1,6,1,5,1,30,26,N
07-13-2015-15RED800,ESSEX-MONTCLAIR TWP,4,Y,N,N,2,3,5,1,0,2,1,1,1,5,1,25,26,N
07-13-2015-15RED1359,ESSEX-MONTCLAIR TWP,4,N,Y,N,2,6,5,1,4,2,1,6,1,5,1,25,28,N
07-13-2015-15RED1281,ESSEX-MONTCLAIR TWP,5,Y,N,N,1,13,7,1,0,2,2,5,2,5,1,25,22,N
07-14-2015-15-2791,ESSEX-NEWARK CITY,5,Y,N,N,1,13,2,1,4,2,1,6,1,4,1,35,22,N
07-14-2015-P15385649,ESSEX-NEWARK CITY,4,Y,N,N,2,3,7,1,4,2,1,6,1,4,1,,26,N
07-14-2015-P15150534,ESSEX-NEWARK CITY,4,Y,N,N,2,13,7,1,4,2,2,6,1,4,1,,22,N
07-14-2015-P15382779,ESSEX-NEWARK CITY,4,N,Y,N,4,11,2,0,4,2,1,6,1,1,1,,6,N
07-14-2015-P15402789,ESSEX-NEWARK CITY,5,N,N,N,1,13,2,1,4,2,1,2,5,4,1,25,22,N
07-14-2015-P15273528,ESSEX-NEWARK CITY,4,Y,N,N,2,9,7,1,4,2,1,6,1,5,1,,26,N
07-14-2015-P15171157,ESSEX-NEWARK CITY,4,Y,N,N,1,13,7,1,0,2,1,1,1,5,1,25,22,N
07-14-2015-P15359266,ESSEX-NEWARK CITY,5,N,N,N,1,13,7,1,4,2,1,1,1,5,1,,22,N
07-14-2015-P15142134,ESSEX-NEWARK CITY,4,N,N,N,4,11,5,1,7,2,1,6,1,5,1,25,5,N
07-14-2015-P15299318,ESSEX-NEWARK CITY,5,N,N,N,2,4,7,1,4,2,1,6,1,5,1,,26,N
07-14-2015-P15360480,ESSEX-NEWARK CITY,5,Y,N,N,2,11,7,1,0,2,1,1,1,5,1,25,26,N
07-14-2015-P15274893,ESSEX-NEWARK CITY,4,N,N,N,3,1,5,0,4,2,1,6,1,5,1,25,26,N
07-14-2015-P15279585,ESSEX-NEWARK CITY,5,N,N,N,1,13,2,1,4,2,1,6,1,4,1,25,22,N
07-14-2015-P15101913/CC#15-?,ESSEX-NEWARK CITY,4,N,N,N,1,13,7,1,4,2,1,1,1,5,1,25,22,N
07-14-2015-B130201503804A,ESSEX-NEWARK CITY,4,N,Y,N,2,2,1,1,4,2,2,6,2,1,1,65,26,N
07-14-2015-P15397499,ESSEX-NEWARK CITY,5,N,N,N,4,4,2,1,4,2,1,6,1,4,1,,26,N
07-14-2015-B130-2015-01707A,ESSEX-NEWARK CITY,4,N,N,N,4,11,1,0,0,2,1,1,1,1,1,55,5,N
07-14-2015-P1535462154443,ESSEX-NEWARK CITY,4,N,N,N,2,4,5,1,0,2,1,6,1,5,1,25,26,N
07-14-2015-P15138347,ESSEX-NEWARK CITY,4,N,N,N,7,11,5,1,4,2,1,6,1,4,1,,60,N
07-14-2015-C15-001334,ESSEX-NEWARK CITY,4,N,N,N,7,11,0,1,4,2,1,1,1,5,5,,51,N
07-14-2015-P15148122,ESSEX-NEWARK CITY,4,N,N,N,7,11,2,0,7,1,1,5,1,2,1,25,56,N
07-14-2015-P153236921,ESSEX-NEWARK CITY,5,N,N,N,1,13,7,1,4,2,1,1,1,4,1,25,22,N
07-14-2015-P15139012/CC#15-207?,ESSEX-NEWARK CITY,4,Y,N,N,1,13,7,1,4,2,1,1,1,4,1,25,22,N
07-14-2015-51331,ESSEX-NEWARK CITY,4,N,N,N,2,4,7,0,0,2,1,1,1,4,1,,26,N
07-14-2015-P15318302/15-48485,ESSEX-NEWARK CITY,4,Y,N,N,1,13,7,0,4,2,1,1,1,4,1,,22,N
07-14-2015-P1536810,ESSEX-NEWARK CITY,4,N,N,N,1,13,7,1,4,2,1,1,1,5,1,25,,N
07-14-2015-P15408527,ESSEX-NEWARK CITY,4,Y,Y,N,7,3,7,1,4,2,1,1,1,5,1,25,26,N
07-14-2015-27197,ESSEX-NEWARK CITY,4,N,N,N,1,13,5,1,4,2,1,1,1,4,1,,22,N
07-14-2015-P15165384,ESSEX-NEWARK CITY,4,N,N,N,4,11,2,1,4,2,1,6,1,,,45,6,N
07-14-2015-P15311351,ESSEX-NEWARK CITY,4,Y,N,N,7,11,7,1,4,2,2,1,5,5,0,25,50,N
07-14-2015-10328,ESSEX-NEWARK CITY,5,Y,N,N,1,13,7,1,4,2,1,1,1,4,1,35,22,N
07-14-2015-15-7373,ESSEX-NEWARK CITY,5,N,N,N,1,13,7,1,4,2,1,1,1,4,1,25,22,N
07-14-2015-B130-2015-00504A,ESSEX-NEWARK CITY,5,N,N,N,4,11,1,1,4,2,1,5,1,1,1,65,5,N
07-14-2015-P15122397,ESSEX-NEWARK CITY,5,N,N,N,2,3,7,1,0,2,1,1,1,3,1,25,26,N
07-14-2015-P15256888,ESSEX-NEWARK CITY,4,N,N,N,7,11,7,1,4,2,1,6,1,5,1,,60,N
07-14-2015-P15256873,ESSEX-NEWARK CITY,4,N,N,N,1,13,2,1,4,2,1,6,1,4,1,25,,N
07-14-2015-P15386463,ESSEX-NEWARK CITY,5,N,N,N,1,13,7,1,7,1,1,6,1,2,1,25,22,Y
07-14-2015-P15391669,ESSEX-NEWARK CITY,5,N,N,N,2,6,7,1,4,2,1,5,1,5,1,25,26,N
07-14-2015-P15349983,ESSEX-NEWARK CITY,4,N,N,N,1,13,5,1,7,2,1,6,1,4,1,,22,N
07-14-2015-15-21068,ESSEX-NEWARK CITY,4,N,N,N,4,11,5,1,7,2,1,6,1,5,1,25,5,N
07-14-2015-15-12402,ESSEX-NEWARK CITY,4,N,N,N,7,11,2,1,4,2,4,6,6,1,1,50,48,N
07-14-2015-P15322041,ESSEX-NEWARK CITY,5,Y,N,N,1,13,7,1,4,2,2,1,2,4,1,25,22,N
07-14-2015-P15137146,ESSEX-NEWARK CITY,5,N,N,N,1,8,9,1,4,2,1,6,1,5,,5,22,N
07-14-2015-P1535288754219,ESSEX-NEWARK CITY,4,Y,N,N,2,7,5,0,4,2,1,6,1,5,1,25,26,N
07-14-2015-C15043452,ESSEX-NEWARK CITY,5,Y,N,N,7,1,7,1,4,2,1,1,5,5,1,25,26,N
07-14-2015-P15192375,ESSEX-NEWARK CITY,4,N,N,N,2,6,7,1,4,2,2,6,2,5,1,25,28,N
07-14-2015-15-12264,ESSEX-NEWARK CITY,4,N,Y,N,7,13,7,1,4,2,1,6,1,5,1,25,59,N
07-14-2015-P15243558,ESSEX-NEWARK CITY,4,Y,N,N,1,13,7,1,0,2,1,1,1,0,5,25,22,N
07-14-2015-014,ESSEX-NEWARK CITY,4,N,N,N,2,4,7,1,4,2,1,6,1,5,1,25,26,N
07-14-2015-C15041916,ESSEX-NEWARK CITY,5,N,N,N,2,2,7,1,4,2,1,1,1,5,1,25,26,N
07-14-2015-P15282290/CC#15-426?,ESSEX-NEWARK CITY,4,N,N,N,2,6,7,1,0,2,1,6,1,5,1,,26,N
07-14-2015-P15345975,ESSEX-NEWARK CITY,4,N,N,N,2,3,5,1,4,2,1,6,1,4,1,,26,N
07-14-2015-P15360631/CC#15-5?,ESSEX-NEWARK CITY,4,N,N,N,2,6,7,1,4,2,1,1,1,4,1,25,28,N
07-14-2015-10470-15,ESSEX-NEWARK CITY,4,N,N,N,1,13,7,1,4,2,1,1,1,4,1,,22,N
07-14-2015-P15117034,ESSEX-NEWARK CITY,5,N,N,N,1,13,7,1,4,2,1,1,1,5,1,,22,N
07-14-2015-15-3602,ESSEX-NEWARK CITY,5,N,N,N,2,13,9,1,0,2,1,1,1,5,1,,26,N
07-14-2015-P15392727,ESSEX-NEWARK CITY,4,N,N,N,1,13,2,1,4,2,1,1,1,5,1,55,22,N
07-14-2015-P15158227,ESSEX-NEWARK CITY,5,N,N,N,1,13,7,1,4,2,1,4,1,0,1,25,22,N
07-14-2015-15-2889,ESSEX-NEWARK CITY,4,N,N,N,1,13,7,0,7,2,2,6,2,4,1,25,22,N
07-14-2015-15-3975,ESSEX-NEWARK CITY,5,N,N,N,1,13,7,1,4,2,3,6,3,5,1,25,22,N
07-14-2015-P15209082,ESSEX-NEWARK CITY,4,Y,N,N,2,3,7,1,4,2,1,6,1,5,1,25,26,N
07-14-2015-D030-2015-00881A,ESSEX-NEWARK CITY,4,N,N,N,7,1,3,1,4,2,1,6,1,1,1,55,26,N
07-14-2015-P15355164,ESSEX-NEWARK CITY,4,N,N,N,4,11,7,1,4,2,1,1,1,5,1,25,6,N
07-14-2015-P15394405,ESSEX-NEWARK CITY,4,N,N,N,2,6,7,1,4,2,1,6,1,5,1,,26,N
07-14-2015-P15210114,ESSEX-NEWARK CITY,4,N,N,N,7,11,1,0,4,1,1,2,1,5,1,50,56,N
07-17-2015-B060-2015-01295A,ESSEX-ORANGE CITY,4,N,Y,N,2,1,1,0,0,2,1,6,1,1,1,55,26,N
07-17-2015-I-2015-021270,ESSEX-ORANGE CITY,4,N,N,N,5,14,5,1,4,2,2,1,1,4,1,25,21,N
07-17-2015-I-2015-020608,ESSEX-ORANGE CITY,5,Y,N,N,7,11,5,1,4,2,1,1,1,5,1,25,26,N
07-17-2015-I-2015-037993,ESSEX-ORANGE CITY,5,Y,N,N,1,13,5,1,4,2,1,6,1,5,1,25,22,N
07-18-2015-B060-2015-00178A,ESSEX-ROSELAND BORO,4,N,N,N,4,2,1,1,4,2,4,1,6,1,1,55,26,N
07-19-2015-I-2015-015053,ESSEX-SOUTH ORANGE VILLAGE TWP,4,Y,N,N,2,3,5,1,0,2,1,1,1,5,1,25,26,N
07-20-2015-15001172,ESSEX-VERONA TWP,5,Y,N,N,2,3,5,1,4,3,1,1,1,5,1,25,26,N
07-22-2015-B060-2015-02127A,ESSEX-WEST ORANGE TWP,4,N,N,N,3,10,1,0,0,2,1,1,1,1,1,50,1,N
07-22-2015-B060-2015-02201A,ESSEX-WEST ORANGE TWP,5,N,N,N,2,6,1,0,0,2,1,1,1,1,2,65,28,N
08-01-2015-2015-002679,GLOUCESTER-CLAYTON BORO,4,Y,N,N,4,3,7,1,4,2,1,6,1,5,1,25,26,N
08-01-2015-2015-9982,GLOUCESTER-CLAYTON BORO,4,N,N,N,4,3,7,1,4,2,2,1,1,5,1,25,26,N
08-02-2015-2015003517,GLOUCESTER-DEPTFORD TWP,4,Y,N,N,2,3,5,1,4,2,1,1,1,5,1,40,26,N
08-02-2015-2015003220,GLOUCESTER-DEPTFORD TWP,4,N,N,N,1,13,2,1,4,2,2,5,2,5,1,45,22,N
08-02-2015-2015003671,GLOUCESTER-DEPTFORD TWP,4,N,N,N,2,1,5,1,0,2,1,1,1,5,1,25,26,N
08-02-2015-A310-2015-01932A,GLOUCESTER-DEPTFORD TWP,4,N,N,N,2,6,2,1,4,1,1,1,1,1,1,55,28,N
08-02-2015-2015018432,GLOUCESTER-DEPTFORD TWP,4,N,Y,N,7,11,7,1,0,2,1,3,1,5,1,25,46,N
08-02-2015-A310-2015-01896A,GLOUCESTER-DEPTFORD TWP,5,N,N,N,4,11,2,1,4,2,2,2,2,3,1,55,6,N
08-02-2015-2015045392,GLOUCESTER-DEPTFORD TWP,5,N,N,N,4,11,2,1,4,2,2,1,2,5,1,40,5,N
